기준년월,행정동코드,중분류업종코드,매출금액,활성화비율
202401,4113156000,E3,0E-20,0E-20
202401,4113156000,F0,0E-20,0E-20
202401,4113156000,F2,0E-20,0E-20
202401,4113156000,G0,0E-20,0E-20
202401,4113156000,G1,0E-20,0E-20
202401,4113156000,H0,0E-20,0E-20
202401,4113156000,H1,0E-20,0E-20
202401,4113156000,I1,0E-20,0E-20
202401,4113156000,J0,0E-20,0E-20
202401,4113156000,K0,0E-20,0E-20
202401,4113156000,K1,0E-20,0E-20
202401,4113156000,L0,0E-20,0E-20
202401,4113156000,M0,0E-20,0E-20
202401,4113156000,M1,0E-20,0E-20
202401,4113156000,N0,0E-20,0E-20
202401,4113156000,N1,0E-20,0E-20
202401,4113156000,TO,0E-20,0E-20
202401,4113156100,A0,0E-20,0E-20
202401,4113156100,A2,0E-20,0E-20
202401,4113156100,B2,0E-20,0E-20
202401,4113156100,B3,0E-20,0E-20
202401,4113156100,C0,0E-20,0E-20
202401,4113156100,C1,0E-20,0E-20
202401,4113156100,C2,0E-20,0E-20
202401,4113156100,C3,0E-20,0E-20
202401,4113156100,D0,0E-20,0E-20
202401,4113156100,D2,0E-20,0E-20
202401,4113156100,E1,0E-20,0E-20
202401,4113156100,E3,0E-20,0E-20
202401,4113156100,E4,0E-20,0E-20
202401,4113156100,F0,0E-20,0E-20
202401,4113156100,F2,0E-20,0E-20
202401,4113156100,G0,0E-20,0E-20
202401,4113156100,G1,0E-20,0E-20
202401,4113156100,H0,0E-20,0E-20
202401,4113156100,H1,0E-20,0E-20
202401,4113156100,J0,0E-20,0E-20
202401,4113156100,K0,0E-20,0E-20
202401,4113156100,L0,0E-20,0E-20
202401,4113156100,M1,0E-20,0E-20
202401,4113156100,N0,0E-20,0E-20
202401,4113156100,TO,0E-20,0E-20
202401,4113157000,A0,0E-20,0E-20
202401,4113157000,B0,0E-20,0E-20
202401,4113157000,B1,0E-20,0E-20
202401,4113157000,B2,0E-20,0E-20
202401,4113157000,B3,0E-20,0E-20
202401,4113157000,C0,0E-20,0E-20
202401,4113157000,C1,0E-20,0E-20
202401,4113157000,C2,0E-20,0E-20
202401,4113157000,C3,0E-20,0E-20
202401,4113157000,D1,0E-20,0E-20
202401,4113157000,D2,0E-20,0E-20
202401,4113157000,E1,0E-20,0E-20
202401,4113157000,E3,0E-20,0E-20
202401,4113157000,F0,0E-20,0E-20
202401,4113157000,F2,0E-20,0E-20
202401,4113157000,G0,0E-20,0E-20
202401,4113157000,G1,0E-20,0E-20
202401,4113157000,H0,0E-20,0E-20
202401,4113157000,H1,0E-20,0E-20
202401,4113157000,J0,0E-20,0E-20
202401,4113157000,K0,0E-20,0E-20
202401,4113157000,K1,0E-20,0E-20
202401,4113157000,L0,0E-20,0E-20
202401,4113157000,M0,0E-20,0E-20
202401,4113157000,M1,0E-20,0E-20
202401,4113157000,N0,0E-20,0E-20
202401,4113157000,N1,0E-20,0E-20
202401,4113157000,TO,0E-20,0E-20
202401,4113158000,A0,0E-20,0E-20
202401,4113158000,B0,0E-20,0E-20
202401,4113158000,B1,0E-20,0E-20
202401,4113158000,B2,0E-20,0E-20
202401,4113158000,B3,0E-20,0E-20
202401,4113158000,C0,0E-20,0E-20
202401,4113158000,C1,0E-20,0E-20
202401,4113158000,C2,0E-20,0E-20
202401,4113158000,C3,0E-20,0E-20
202401,4113158000,D0,0E-20,0E-20
202401,4113158000,D1,0E-20,0E-20
202401,4113158000,D2,0E-20,0E-20
202401,4113158000,E1,0E-20,0E-20
202401,4113158000,E3,0E-20,0E-20
202401,4113158000,F0,0E-20,0E-20
202401,4113158000,F2,0E-20,0E-20
202401,4113158000,G0,0E-20,0E-20
202401,4113158000,G1,0E-20,0E-20
202401,4113158000,H0,0E-20,0E-20
202401,4113158000,H1,0E-20,0E-20
202401,4113158000,I1,0E-20,0E-20
202401,4113158000,J0,0E-20,0E-20
202401,4113158000,K0,0E-20,0E-20
202401,4113158000,K1,0E-20,0E-20
202401,4113158000,L0,0E-20,0E-20
202401,4113158000,M0,0E-20,0E-20
202401,4113158000,M1,0E-20,0E-20
202401,4113158000,N0,0E-20,0E-20
202401,4113158000,N1,0E-20,0E-20
202401,4113158000,TO,0E-20,0E-20
202401,4113159000,A0,0E-20,0E-20
202401,4113159000,A2,0E-20,0E-20
202401,4113159000,B0,0E-20,0E-20
202401,4113159000,B2,0E-20,0E-20
202401,4113159000,B3,0E-20,0E-20
202401,4113159000,C0,0E-20,0E-20
202401,4113159000,C1,0E-20,0E-20
202401,4113159000,C2,0E-20,0E-20
202401,4113159000,D0,0E-20,0E-20
202401,4113159000,D1,0E-20,0E-20
202401,4113159000,D2,0E-20,0E-20
202401,4113159000,E0,0E-20,0E-20
202401,4113159000,E1,0E-20,0E-20
202401,4113159000,E3,0E-20,0E-20
202401,4113159000,F0,0E-20,0E-20
202401,4113159000,F2,0E-20,0E-20
202401,4113159000,G0,0E-20,0E-20
202401,4113159000,G1,0E-20,0E-20
202401,4113159000,H0,0E-20,0E-20
202401,4113159000,H1,0E-20,0E-20
202401,4113159000,J0,0E-20,0E-20
202401,4113159000,K0,0E-20,0E-20
202401,4113159000,K1,0E-20,0E-20
202401,4113159000,L0,0E-20,0E-20
202401,4113159000,M0,0E-20,0E-20
202401,4113159000,M1,0E-20,0E-20
202401,4113159000,N0,0E-20,0E-20
202401,4113159000,N1,0E-20,0E-20
202401,4113159000,TO,0E-20,0E-20
202401,4113160000,A2,0E-20,0E-20
202401,4113160000,B0,0E-20,0E-20
202401,4113160000,B2,0E-20,0E-20
202401,4113160000,B3,0E-20,0E-20
202401,4113160000,C0,0E-20,0E-20
202401,4113160000,C1,0E-20,0E-20
202401,4113160000,C2,0E-20,0E-20
202401,4113160000,C3,0E-20,0E-20
202401,4113160000,D0,0E-20,0E-20
202401,4113160000,D1,0E-20,0E-20
202401,4113160000,D2,0E-20,0E-20
202401,4113160000,E1,0E-20,0E-20
202401,4113160000,F0,0E-20,0E-20
202401,4113160000,F2,0E-20,0E-20
202401,4113160000,G0,0E-20,0E-20
