기준년월,행정동코드,매출금액,활성화비율,행정구역,총인구수,월유동인구수,년도,가맹점수_소매,가맹점수_숙박,가맹점수_음식,가맹점수_부동산,가맹점수_과학·기술,가맹점수_시설관리·임대,가맹점수_교육,가맹점수_보건의료,가맹점수_예술·스포츠,가맹점수_수리·개인,가맹점수_기타
202409,4159054000,284404.0,100.0,경기도 화성시 병점2동,22586.0,318890.62,2024,95,0,146,0,3,1,86,5,9,81,10
202410,4159054000,211628.0,100.0,경기도 화성시 병점2동,22516.0,305846.44,2024,95,0,146,0,3,1,86,5,9,81,10
202411,4159054000,355478.0,100.0,경기도 화성시 병점2동,22481.0,305013.03,2024,95,0,146,0,3,1,86,5,9,81,10
202412,4159054000,505618.0,100.0,경기도 화성시 병점2동,22523.0,309603.72,2024,95,0,146,0,3,1,86,5,9,81,10
202501,4159054000,266872.0,100.0,경기도 화성시 병점2동,22491.0,317538.22,2025,93,0,136,0,3,1,87,3,9,73,10
202502,4159054000,403545.0,100.0,경기도 화성시 병점2동,22426.0,296062.97,2025,93,0,136,0,3,1,87,3,9,73,10
202503,4159054000,498650.0,100.0,경기도 화성시 병점2동,22385.0,307542.03,2025,93,0,136,0,3,1,87,3,9,73,10
202504,4159054000,365450.0,100.0,경기도 화성시 병점2동,22349.0,302025.06,2025,93,0,136,0,3,1,87,3,9,73,10
202505,4159054000,331140.0,100.0,경기도 화성시 병점2동,22310.0,315214.8,2025,93,0,136,0,3,1,87,3,9,73,10
202506,4159054000,451578.0,100.0,경기도 화성시 병점2동,22294.0,289138.2,2025,93,0,136,0,3,1,87,3,9,73,10
202307,4159055000,178844636.0,100.0,경기도 화성시 반월동,37219.0,904041.0,2023,280,0,220,0,8,0,82,20,34,124,12
202308,4159055000,33537389.0,100.0,경기도 화성시 반월동,37238.0,894172.75,2023,280,0,220,0,8,0,82,20,34,124,12
202309,4159055000,2647534.0,100.0,경기도 화성시 반월동,37241.0,846703.0,2023,280,0,220,0,8,0,82,20,34,124,12
202310,4159055000,3783172.0,100.0,경기도 화성시 반월동,37284.0,876993.2,2023,280,0,220,0,8,0,82,20,34,124,12
202311,4159055000,3340471.0,100.0,경기도 화성시 반월동,37260.0,911042.75,2023,280,0,220,0,8,0,82,20,34,124,12
202312,4159055000,3356659.0,100.0,경기도 화성시 반월동,37265.0,865793.5,2023,280,0,220,0,8,0,82,20,34,124,12
202401,4159055000,2430024.0,100.0,경기도 화성시 반월동,37260.0,906711.94,2024,198,0,220,0,8,0,174,22,36,111,13
202402,4159055000,1862925.0,100.0,경기도 화성시 반월동,37203.0,805941.94,2024,198,0,220,0,8,0,174,22,36,111,13
202403,4159055000,1142237.0,100.0,경기도 화성시 반월동,37191.0,910562.8,2024,198,0,220,0,8,0,174,22,36,111,13
202404,4159055000,2924164.0,100.0,경기도 화성시 반월동,37158.0,927330.7,2024,198,0,220,0,8,0,174,22,36,111,13
202405,4159055000,2414357.0,100.0,경기도 화성시 반월동,37168.0,911856.94,2024,198,0,220,0,8,0,174,22,36,111,13
202406,4159055000,3218130.0,100.0,경기도 화성시 반월동,37150.0,862973.5,2024,198,0,220,0,8,0,174,22,36,111,13
202407,4159055000,3195527.0,100.0,경기도 화성시 반월동,37206.0,955278.2,2024,198,0,220,0,8,0,174,22,36,111,13
202408,4159055000,2570265.0,100.0,경기도 화성시 반월동,37189.0,894773.2,2024,198,0,220,0,8,0,174,22,36,111,13
202409,4159055000,3295057.0,100.0,경기도 화성시 반월동,37177.0,903644.8,2024,198,0,220,0,8,0,174,22,36,111,13
202410,4159055000,2899138.0,100.0,경기도 화성시 반월동,37135.0,930282.7,2024,198,0,220,0,8,0,174,22,36,111,13
202411,4159055000,3041764.0,100.0,경기도 화성시 반월동,37124.0,905608.4,2024,198,0,220,0,8,0,174,22,36,111,13
202412,4159055000,4115934.0,100.0,경기도 화성시 반월동,37130.0,904508.94,2024,198,0,220,0,8,0,174,22,36,111,13
202501,4159055000,3505867.0,100.0,경기도 화성시 반월동,37113.0,907585.06,2025,196,0,241,0,7,0,187,25,36,120,11
202502,4159055000,3393094.0,100.0,경기도 화성시 반월동,37078.0,898217.94,2025,196,0,241,0,7,0,187,25,36,120,11
202503,4159055000,4111635.0,100.0,경기도 화성시 반월동,37026.0,926927.94,2025,196,0,241,0,7,0,187,25,36,120,11
202504,4159055000,3533588.0,100.0,경기도 화성시 반월동,37037.0,944495.56,2025,196,0,241,0,7,0,187,25,36,120,11
202505,4159055000,4327137.0,100.0,경기도 화성시 반월동,37008.0,871169.6,2025,196,0,241,0,7,0,187,25,36,120,11
202506,4159055000,4987011.0,100.0,경기도 화성시 반월동,37045.0,864714.75,2025,196,0,241,0,7,0,187,25,36,120,11
202307,4159056000,27898607.0,100.0,경기도 화성시 기배동,16134.0,24043.91,2023,104,0,69,0,1,0,30,3,13,51,11
202308,4159056000,4852164.0,100.0,경기도 화성시 기배동,16125.0,24434.93,2023,104,0,69,0,1,0,30,3,13,51,11
202309,4159056000,138892.0,100.0,경기도 화성시 기배동,16095.0,24758.8,2023,104,0,69,0,1,0,30,3,13,51,11
202310,4159056000,197266.0,100.0,경기도 화성시 기배동,16109.0,24073.62,2023,104,0,69,0,1,0,30,3,13,51,11
202311,4159056000,146574.0,100.0,경기도 화성시 기배동,16064.0,23648.36,2023,104,0,69,0,1,0,30,3,13,51,11
202312,4159056000,207336.0,100.0,경기도 화성시 기배동,16049.0,24075.43,2023,104,0,69,0,1,0,30,3,13,51,11
202401,4159056000,141464.0,100.0,경기도 화성시 기배동,16073.0,23021.37,2024,83,0,70,0,0,0,49,3,13,43,12
202402,4159056000,198180.0,100.0,경기도 화성시 기배동,16024.0,23705.62,2024,83,0,70,0,0,0,49,3,13,43,12
202403,4159056000,111148.0,100.0,경기도 화성시 기배동,16029.0,26532.57,2024,83,0,70,0,0,0,49,3,13,43,12
202404,4159056000,177216.0,100.0,경기도 화성시 기배동,16066.0,26343.12,2024,83,0,70,0,0,0,49,3,13,43,12
202405,4159056000,133532.0,100.0,경기도 화성시 기배동,16031.0,26127.09,2024,83,0,70,0,0,0,49,3,13,43,12
202406,4159056000,151312.0,100.0,경기도 화성시 기배동,16030.0,24889.07,2024,83,0,70,0,0,0,49,3,13,43,12
202407,4159056000,266694.0,100.0,경기도 화성시 기배동,16013.0,26028.31,2024,83,0,70,0,0,0,49,3,13,43,12
202408,4159056000,252856.0,100.0,경기도 화성시 기배동,15995.0,24960.89,2024,83,0,70,0,0,0,49,3,13,43,12
202409,4159056000,315634.0,100.0,경기도 화성시 기배동,16005.0,26774.14,2024,83,0,70,0,0,0,49,3,13,43,12
202410,4159056000,247832.0,100.0,경기도 화성시 기배동,15924.0,27330.05,2024,83,0,70,0,0,0,49,3,13,43,12
202411,4159056000,344602.0,100.0,경기도 화성시 기배동,15921.0,25742.68,2024,83,0,70,0,0,0,49,3,13,43,12
202412,4159056000,501426.0,100.0,경기도 화성시 기배동,15922.0,25346.68,2024,83,0,70,0,0,0,49,3,13,43,12
202501,4159056000,287996.0,100.0,경기도 화성시 기배동,15925.0,25756.36,2025,69,0,57,0,0,0,48,3,12,42,10
202502,4159056000,298040.0,100.0,경기도 화성시 기배동,15876.0,23582.43,2025,69,0,57,0,0,0,48,3,12,42,10
202503,4159056000,274382.0,100.0,경기도 화성시 기배동,15860.0,25581.63,2025,69,0,57,0,0,0,48,3,12,42,10
202504,4159056000,213572.0,100.0,경기도 화성시 기배동,15815.0,24926.45,2025,69,0,57,0,0,0,48,3,12,42,10
202505,4159056000,364328.0,100.0,경기도 화성시 기배동,15756.0,25204.43,2025,69,0,57,0,0,0,48,3,12,42,10
202506,4159056000,450186.0,100.0,경기도 화성시 기배동,15727.0,24885.85,2025,69,0,57,0,0,0,48,3,12,42,10
202307,4159057000,40244205.0,100.0,경기도 화성시 화산동,27014.0,40180.12,2023,155,0,177,0,3,1,25,6,25,76,19
202308,4159057000,6180496.0,100.0,경기도 화성시 화산동,27147.0,46256.82,2023,155,0,177,0,3,1,25,6,25,76,19
202309,4159057000,896440.0,100.0,경기도 화성시 화산동,27146.0,44871.95,2023,155,0,177,0,3,1,25,6,25,76,19
202310,4159057000,1219600.0,100.0,경기도 화성시 화산동,27157.0,47073.84,2023,155,0,177,0,3,1,25,6,25,76,19
202311,4159057000,916380.0,100.0,경기도 화성시 화산동,27203.0,44052.94,2023,155,0,177,0,3,1,25,6,25,76,19
202312,4159057000,665701.0,100.0,경기도 화성시 화산동,27204.0,44418.2,2023,155,0,177,0,3,1,25,6,25,76,19
202401,4159057000,1143611.0,100.0,경기도 화성시 화산동,27279.0,43881.94,2024,137,0,168,0,3,2,47,8,26,68,19
202402,4159057000,733489.0,100.0,경기도 화성시 화산동,27250.0,42356.2,2024,137,0,168,0,3,2,47,8,26,68,19
202403,4159057000,545414.0,100.0,경기도 화성시 화산동,27392.0,46489.55,2024,137,0,168,0,3,2,47,8,26,68,19
202404,4159057000,1001734.0,100.0,경기도 화성시 화산동,27646.0,47728.62,2024,137,0,168,0,3,2,47,8,26,68,19
202405,4159057000,809235.0,100.0,경기도 화성시 화산동,27748.0,49224.78,2024,137,0,168,0,3,2,47,8,26,68,19
202406,4159057000,889801.0,100.0,경기도 화성시 화산동,27806.0,45909.41,2024,137,0,168,0,3,2,47,8,26,68,19
202407,4159057000,983192.0,100.0,경기도 화성시 화산동,27804.0,47359.96,2024,137,0,168,0,3,2,47,8,26,68,19
202408,4159057000,1046079.0,100.0,경기도 화성시 화산동,27859.0,46350.69,2024,137,0,168,0,3,2,47,8,26,68,19
202409,4159057000,912883.0,100.0,경기도 화성시 화산동,27809.0,48473.44,2024,137,0,168,0,3,2,47,8,26,68,19
202410,4159057000,876205.0,100.0,경기도 화성시 화산동,27706.0,48139.98,2024,137,0,168,0,3,2,47,8,26,68,19
202411,4159057000,1046339.0,100.0,경기도 화성시 화산동,27746.0,46476.12,2024,137,0,168,0,3,2,47,8,26,68,19
202412,4159057000,984375.0,100.0,경기도 화성시 화산동,27763.0,47294.67,2024,137,0,168,0,3,2,47,8,26,68,19
202501,4159057000,1336272.0,100.0,경기도 화성시 화산동,27768.0,46780.09,2025,141,0,171,0,2,3,45,7,25,63,16
202502,4159057000,1081650.0,100.0,경기도 화성시 화산동,27811.0,44064.33,2025,141,0,171,0,2,3,45,7,25,63,16
202503,4159057000,1118331.0,100.0,경기도 화성시 화산동,27834.0,47624.38,2025,141,0,171,0,2,3,45,7,25,63,16
202504,4159057000,837122.0,100.0,경기도 화성시 화산동,27805.0,47411.72,2025,141,0,171,0,2,3,45,7,25,63,16
202505,4159057000,1089668.0,100.0,경기도 화성시 화산동,27761.0,47944.02,2025,141,0,171,0,2,3,45,7,25,63,16
202506,4159057000,1312982.0,100.0,경기도 화성시 화산동,27724.0,46221.21,2025,141,0,171,0,2,3,45,7,25,63,16
202307,4159058500,814570100.0,100.0,경기도 화성시 동탄1동,50418.0,1640338.4,2023,587,9,1027,2,23,7,242,52,127,331,76
202308,4159058500,101721564.0,100.0,경기도 화성시 동탄1동,50462.0,1617570.2,2023,587,9,1027,2,23,7,242,52,127,331,76
202309,4159058500,1013170.0,100.0,경기도 화성시 동탄1동,50469.0,1543313.4,2023,587,9,1027,2,23,7,242,52,127,331,76
202310,4159058500,2052336.0,100.0,경기도 화성시 동탄1동,50476.0,1621215.5,2023,587,9,1027,2,23,7,242,52,127,331,76
202311,4159058500,1370586.0,100.0,경기도 화성시 동탄1동,50390.0,1598774.0,2023,587,9,1027,2,23,7,242,52,127,331,76
202312,4159058500,2145002.0,100.0,경기도 화성시 동탄1동,50375.0,1592389.5,2023,587,9,1027,2,23,7,242,52,127,331,76
202401,4159058500,851746.0,100.0,경기도 화성시 동탄1동,50288.0,1601326.6,2024,435,10,986,2,22,6,395,57,123,310,87
202402,4159058500,732594.0,100.0,경기도 화성시 동탄1동,50167.0,1445050.8,2024,435,10,986,2,22,6,395,57,123,310,87
202403,4159058500,508780.0,100.0,경기도 화성시 동탄1동,50151.0,1610016.6,2024,435,10,986,2,22,6,395,57,123,310,87
202404,4159058500,852874.0,100.0,경기도 화성시 동탄1동,50112.0,1602562.8,2024,435,10,986,2,22,6,395,57,123,310,87
202405,4159058500,936486.0,100.0,경기도 화성시 동탄1동,50113.0,1581332.5,2024,435,10,986,2,22,6,395,57,123,310,87
202406,4159058500,1102986.0,100.0,경기도 화성시 동탄1동,50053.0,1525675.6,2024,435,10,986,2,22,6,395,57,123,310,87
202407,4159058500,1044366.0,100.0,경기도 화성시 동탄1동,50037.0,1617415.1,2024,435,10,986,2,22,6,395,57,123,310,87
202408,4159058500,998928.0,100.0,경기도 화성시 동탄1동,49970.0,1561447.0,2024,435,10,986,2,22,6,395,57,123,310,87
202409,4159058500,1101662.0,100.0,경기도 화성시 동탄1동,50000.0,1572712.8,2024,435,10,986,2,22,6,395,57,123,310,87
202410,4159058500,1259416.0,100.0,경기도 화성시 동탄1동,50032.0,1563245.2,2024,435,10,986,2,22,6,395,57,123,310,87
202411,4159058500,1559812.0,100.0,경기도 화성시 동탄1동,50048.0,1524453.4,2024,435,10,986,2,22,6,395,57,123,310,87
202412,4159058500,2127224.0,100.0,경기도 화성시 동탄1동,50082.0,1528812.2,2024,435,10,986,2,22,6,395,57,123,310,87
202501,4159058500,1682224.0,100.0,경기도 화성시 동탄1동,50119.0,1569180.8,2025,409,9,904,2,18,5,379,53,121,291,80
202502,4159058500,2040290.0,100.0,경기도 화성시 동탄1동,50077.0,1526689.6,2025,409,9,904,2,18,5,379,53,121,291,80
202503,4159058500,2403272.0,100.0,경기도 화성시 동탄1동,50050.0,1559877.2,2025,409,9,904,2,18,5,379,53,121,291,80
202504,4159058500,1961493.0,100.0,경기도 화성시 동탄1동,50029.0,1534794.8,2025,409,9,904,2,18,5,379,53,121,291,80
202505,4159058500,2411302.0,100.0,경기도 화성시 동탄1동,50063.0,1518872.9,2025,409,9,904,2,18,5,379,53,121,291,80
202506,4159058500,2742260.0,100.0,경기도 화성시 동탄1동,50066.0,1478837.1,2025,409,9,904,2,18,5,379,53,121,291,80
202307,4159058600,305961406.0,100.0,경기도 화성시 동탄2동,34395.0,300242.3,2023,214,0,189,0,8,4,125,16,26,97,21
202308,4159058600,46046791.0,100.0,경기도 화성시 동탄2동,34404.0,299679.94,2023,214,0,189,0,8,4,125,16,26,97,21
202309,4159058600,2003766.0,100.0,경기도 화성시 동탄2동,34392.0,293572.47,2023,214,0,189,0,8,4,125,16,26,97,21
202310,4159058600,5626234.0,100.0,경기도 화성시 동탄2동,34380.0,314158.4,2023,214,0,189,0,8,4,125,16,26,97,21
202311,4159058600,5333085.0,100.0,경기도 화성시 동탄2동,34434.0,293012.53,2023,214,0,189,0,8,4,125,16,26,97,21
202312,4159058600,5639790.0,100.0,경기도 화성시 동탄2동,34409.0,300169.2,2023,214,0,189,0,8,4,125,16,26,97,21
202401,4159058600,2306887.0,100.0,경기도 화성시 동탄2동,34479.0,295000.56,2024,150,0,185,0,8,3,189,17,25,91,27
202402,4159058600,1894030.0,100.0,경기도 화성시 동탄2동,34506.0,280367.72,2024,150,0,185,0,8,3,189,17,25,91,27
202403,4159058600,1566490.0,100.0,경기도 화성시 동탄2동,34478.0,304471.9,2024,150,0,185,0,8,3,189,17,25,91,27
202404,4159058600,2097597.0,100.0,경기도 화성시 동탄2동,34487.0,302976.4,2024,150,0,185,0,8,3,189,17,25,91,27
202405,4159058600,2843366.0,100.0,경기도 화성시 동탄2동,34444.0,303882.6,2024,150,0,185,0,8,3,189,17,25,91,27
202406,4159058600,2985517.0,100.0,경기도 화성시 동탄2동,34373.0,305671.72,2024,150,0,185,0,8,3,189,17,25,91,27
202407,4159058600,3153813.0,100.0,경기도 화성시 동탄2동,34295.0,305739.38,2024,150,0,185,0,8,3,189,17,25,91,27
202408,4159058600,3000765.0,100.0,경기도 화성시 동탄2동,34282.0,298905.3,2024,150,0,185,0,8,3,189,17,25,91,27
202409,4159058600,3207134.0,100.0,경기도 화성시 동탄2동,34303.0,315083.53,2024,150,0,185,0,8,3,189,17,25,91,27
202410,4159058600,3341457.0,100.0,경기도 화성시 동탄2동,34293.0,304305.62,2024,150,0,185,0,8,3,189,17,25,91,27
202411,4159058600,4520414.0,100.0,경기도 화성시 동탄2동,34302.0,296109.84,2024,150,0,185,0,8,3,189,17,25,91,27
202412,4159058600,7344661.0,100.0,경기도 화성시 동탄2동,34228.0,301621.34,2024,150,0,185,0,8,3,189,17,25,91,27
202501,4159058600,3087177.0,100.0,경기도 화성시 동탄2동,34261.0,315344.7,2025,143,0,174,1,10,3,194,15,27,94,17
202502,4159058600,3602922.0,100.0,경기도 화성시 동탄2동,34226.0,293325.72,2025,143,0,174,1,10,3,194,15,27,94,17
202503,4159058600,3136218.0,100.0,경기도 화성시 동탄2동,34194.0,313648.12,2025,143,0,174,1,10,3,194,15,27,94,17
202504,4159058600,2906349.0,100.0,경기도 화성시 동탄2동,34185.0,304235.38,2025,143,0,174,1,10,3,194,15,27,94,17
202505,4159058600,4015987.0,100.0,경기도 화성시 동탄2동,34152.0,304842.34,2025,143,0,174,1,10,3,194,15,27,94,17
202506,4159058600,4784329.0,100.0,경기도 화성시 동탄2동,34117.0,292613.12,2025,143,0,174,1,10,3,194,15,27,94,17
202307,4159058700,248747835.0,100.0,경기도 화성시 동탄3동,41060.0,684741.6,2023,302,0,260,1,10,0,98,25,51,143,35
202308,4159058700,39222890.0,100.0,경기도 화성시 동탄3동,40927.0,674379.06,2023,302,0,260,1,10,0,98,25,51,143,35
202309,4159058700,2598223.0,100.0,경기도 화성시 동탄3동,40895.0,666631.1,2023,302,0,260,1,10,0,98,25,51,143,35
202310,4159058700,5265282.0,100.0,경기도 화성시 동탄3동,40912.0,691302.94,2023,302,0,260,1,10,0,98,25,51,143,35
202311,4159058700,4976194.0,100.0,경기도 화성시 동탄3동,40871.0,662509.7,2023,302,0,260,1,10,0,98,25,51,143,35
202312,4159058700,3895625.0,100.0,경기도 화성시 동탄3동,40896.0,675462.44,2023,302,0,260,1,10,0,98,25,51,143,35
202401,4159058700,2573799.0,100.0,경기도 화성시 동탄3동,40833.0,662544.94,2024,219,0,252,1,10,0,186,25,48,134,39
202402,4159058700,2374443.0,100.0,경기도 화성시 동탄3동,40670.0,622118.44,2024,219,0,252,1,10,0,186,25,48,134,39
202403,4159058700,1502527.0,100.0,경기도 화성시 동탄3동,40630.0,680546.75,2024,219,0,252,1,10,0,186,25,48,134,39
202404,4159058700,2257930.0,100.0,경기도 화성시 동탄3동,40584.0,682837.2,2024,219,0,252,1,10,0,186,25,48,134,39
202405,4159058700,2489264.0,100.0,경기도 화성시 동탄3동,40550.0,673061.9,2024,219,0,252,1,10,0,186,25,48,134,39
202406,4159058700,3357526.0,100.0,경기도 화성시 동탄3동,40545.0,659484.9,2024,219,0,252,1,10,0,186,25,48,134,39
202407,4159058700,2709787.0,100.0,경기도 화성시 동탄3동,40446.0,689687.7,2024,219,0,252,1,10,0,186,25,48,134,39
202408,4159058700,3119913.0,100.0,경기도 화성시 동탄3동,40423.0,682230.44,2024,219,0,252,1,10,0,186,25,48,134,39
202409,4159058700,2243622.0,100.0,경기도 화성시 동탄3동,40373.0,714856.06,2024,219,0,252,1,10,0,186,25,48,134,39
202410,4159058700,2604793.0,100.0,경기도 화성시 동탄3동,40431.0,688858.2,2024,219,0,252,1,10,0,186,25,48,134,39
202411,4159058700,2866242.0,100.0,경기도 화성시 동탄3동,40467.0,691680.0,2024,219,0,252,1,10,0,186,25,48,134,39
202412,4159058700,3737717.0,100.0,경기도 화성시 동탄3동,40399.0,693351.5,2024,219,0,252,1,10,0,186,25,48,134,39
202501,4159058700,3935772.0,100.0,경기도 화성시 동탄3동,40403.0,722881.2,2025,199,0,223,1,9,1,181,24,44,130,29
202502,4159058700,2514773.0,100.0,경기도 화성시 동탄3동,40271.0,663048.56,2025,199,0,223,1,9,1,181,24,44,130,29
202503,4159058700,2319827.0,100.0,경기도 화성시 동탄3동,40234.0,702987.25,2025,199,0,223,1,9,1,181,24,44,130,29
202504,4159058700,2227212.0,100.0,경기도 화성시 동탄3동,40194.0,689984.6,2025,199,0,223,1,9,1,181,24,44,130,29
202505,4159058700,3808011.0,100.0,경기도 화성시 동탄3동,40132.0,691700.8,2025,199,0,223,1,9,1,181,24,44,130,29
202506,4159058700,3266345.0,100.0,경기도 화성시 동탄3동,40184.0,677606.4,2025,199,0,223,1,9,1,181,24,44,130,29
202307,4159059000,369668773.0,100.0,경기도 화성시 동탄5동,46408.0,74700.93,2023,482,0,740,1,18,6,115,26,67,211,73
202308,4159059000,50878501.0,100.0,경기도 화성시 동탄5동,46481.0,73710.73,2023,482,0,740,1,18,6,115,26,67,211,73
202309,4159059000,3569488.0,100.0,경기도 화성시 동탄5동,46586.0,72670.35,2023,482,0,740,1,18,6,115,26,67,211,73
202310,4159059000,11461784.0,100.0,경기도 화성시 동탄5동,46746.0,74433.8,2023,482,0,740,1,18,6,115,26,67,211,73
202311,4159059000,6643639.0,100.0,경기도 화성시 동탄5동,46858.0,74032.6,2023,482,0,740,1,18,6,115,26,67,211,73
202312,4159059000,7125163.0,100.0,경기도 화성시 동탄5동,46897.0,73419.97,2023,482,0,740,1,18,6,115,26,67,211,73
202401,4159059000,3262260.0,100.0,경기도 화성시 동탄5동,46906.0,75290.98,2024,360,1,718,1,19,5,234,27,62,199,81
202402,4159059000,3684354.0,100.0,경기도 화성시 동탄5동,46812.0,76287.09,2024,360,1,718,1,19,5,234,27,62,199,81
202403,4159059000,2775033.0,100.0,경기도 화성시 동탄5동,46741.0,76918.38,2024,360,1,718,1,19,5,234,27,62,199,81
202404,4159059000,3321506.0,100.0,경기도 화성시 동탄5동,46784.0,77413.2,2024,360,1,718,1,19,5,234,27,62,199,81
202405,4159059000,5665380.0,100.0,경기도 화성시 동탄5동,46665.0,76355.9,2024,360,1,718,1,19,5,234,27,62,199,81
202406,4159059000,6820967.0,100.0,경기도 화성시 동탄5동,46593.0,71663.69,2024,360,1,718,1,19,5,234,27,62,199,81
202407,4159059000,5180933.0,100.0,경기도 화성시 동탄5동,46575.0,76493.37,2024,360,1,718,1,19,5,234,27,62,199,81
202408,4159059000,4836493.0,100.0,경기도 화성시 동탄5동,46654.0,75881.63,2024,360,1,718,1,19,5,234,27,62,199,81
202409,4159059000,5186922.0,100.0,경기도 화성시 동탄5동,46739.0,76614.22,2024,360,1,718,1,19,5,234,27,62,199,81
202410,4159059000,5682691.0,100.0,경기도 화성시 동탄5동,46743.0,75114.95,2024,360,1,718,1,19,5,234,27,62,199,81
202411,4159059000,5166732.0,100.0,경기도 화성시 동탄5동,47196.0,73706.59,2024,360,1,718,1,19,5,234,27,62,199,81
202412,4159059000,8331922.0,100.0,경기도 화성시 동탄5동,47759.0,74494.36,2024,360,1,718,1,19,5,234,27,62,199,81
202501,4159059000,6592134.0,100.0,경기도 화성시 동탄5동,47969.0,76540.87,2025,380,0,694,3,22,3,229,28,61,205,84
202502,4159059000,6612136.0,100.0,경기도 화성시 동탄5동,48138.0,75701.67,2025,380,0,694,3,22,3,229,28,61,205,84
202503,4159059000,6709389.0,100.0,경기도 화성시 동탄5동,48234.0,78132.19,2025,380,0,694,3,22,3,229,28,61,205,84
202504,4159059000,5175767.0,100.0,경기도 화성시 동탄5동,48349.0,79601.78,2025,380,0,694,3,22,3,229,28,61,205,84
202505,4159059000,8246290.0,100.0,경기도 화성시 동탄5동,48462.0,80069.78,2025,380,0,694,3,22,3,229,28,61,205,84
202506,4159059000,9313706.0,100.0,경기도 화성시 동탄5동,48485.0,76398.45,2025,380,0,694,3,22,3,229,28,61,205,84
202307,4159060000,417278177.0,100.0,경기도 화성시 동탄6동,43040.0,237092.12,2023,415,0,524,3,12,1,108,24,78,204,45
202308,4159060000,58290186.0,100.0,경기도 화성시 동탄6동,43055.0,207703.78,2023,415,0,524,3,12,1,108,24,78,204,45
202309,4159060000,1162288.0,100.0,경기도 화성시 동탄6동,43159.0,214258.2,2023,415,0,524,3,12,1,108,24,78,204,45
202310,4159060000,1890296.0,100.0,경기도 화성시 동탄6동,43247.0,225121.31,2023,415,0,524,3,12,1,108,24,78,204,45
202311,4159060000,1456664.0,100.0,경기도 화성시 동탄6동,43271.0,220143.67,2023,415,0,524,3,12,1,108,24,78,204,45
202312,4159060000,1419152.0,100.0,경기도 화성시 동탄6동,43340.0,223274.55,2023,415,0,524,3,12,1,108,24,78,204,45
202401,4159060000,1329876.0,100.0,경기도 화성시 동탄6동,43496.0,221315.6,2024,292,0,508,3,13,2,231,25,74,191,50
202402,4159060000,849366.0,100.0,경기도 화성시 동탄6동,43466.0,213702.33,2024,292,0,508,3,13,2,231,25,74,191,50
202403,4159060000,1244662.0,100.0,경기도 화성시 동탄6동,43473.0,241230.5,2024,292,0,508,3,13,2,231,25,74,191,50
202404,4159060000,1309596.0,100.0,경기도 화성시 동탄6동,43526.0,237139.1,2024,292,0,508,3,13,2,231,25,74,191,50
202405,4159060000,1437038.0,100.0,경기도 화성시 동탄6동,43660.0,241266.12,2024,292,0,508,3,13,2,231,25,74,191,50
202406,4159060000,1378360.0,100.0,경기도 화성시 동탄6동,43689.0,228048.73,2024,292,0,508,3,13,2,231,25,74,191,50
202407,4159060000,1367859.0,100.0,경기도 화성시 동탄6동,43699.0,234988.81,2024,292,0,508,3,13,2,231,25,74,191,50
202408,4159060000,1490464.0,100.0,경기도 화성시 동탄6동,43747.0,225358.28,2024,292,0,508,3,13,2,231,25,74,191,50
202409,4159060000,1335707.0,100.0,경기도 화성시 동탄6동,43917.0,257009.86,2024,292,0,508,3,13,2,231,25,74,191,50
202410,4159060000,1159142.0,100.0,경기도 화성시 동탄6동,44062.0,248657.52,2024,292,0,508,3,13,2,231,25,74,191,50
202411,4159060000,1062684.0,100.0,경기도 화성시 동탄6동,44171.0,243919.77,2024,292,0,508,3,13,2,231,25,74,191,50
202412,4159060000,1651638.0,100.0,경기도 화성시 동탄6동,44191.0,246681.45,2024,292,0,508,3,13,2,231,25,74,191,50
202501,4159060000,1483210.0,100.0,경기도 화성시 동탄6동,44130.0,247605.78,2025,299,0,514,2,16,2,253,32,80,230,60
202502,4159060000,1344652.0,100.0,경기도 화성시 동탄6동,44979.0,243763.84,2025,299,0,514,2,16,2,253,32,80,230,60
202503,4159060000,1346039.0,100.0,경기도 화성시 동탄6동,45646.0,253305.48,2025,299,0,514,2,16,2,253,32,80,230,60
202504,4159060000,1432813.0,100.0,경기도 화성시 동탄6동,45829.0,249520.98,2025,299,0,514,2,16,2,253,32,80,230,60
202505,4159060000,1391212.0,100.0,경기도 화성시 동탄6동,45984.0,247053.55,2025,299,0,514,2,16,2,253,32,80,230,60
202506,4159060000,1890381.0,100.0,경기도 화성시 동탄6동,46117.0,249092.94,2025,299,0,514,2,16,2,253,32,80,230,60
202307,4159061000,859194276.0,100.0,경기도 화성시 동탄7동,56414.0,248994.17,2023,528,0,563,1,14,12,224,27,75,216,35
202308,4159061000,134941650.0,100.0,경기도 화성시 동탄7동,56510.0,117840.12,2023,528,0,563,1,14,12,224,27,75,216,35
202309,4159061000,3790031.0,100.0,경기도 화성시 동탄7동,56636.0,152746.48,2023,528,0,563,1,14,12,224,27,75,216,35
202310,4159061000,9608464.0,100.0,경기도 화성시 동탄7동,56758.0,162959.38,2023,528,0,563,1,14,12,224,27,75,216,35
202311,4159061000,6813212.0,100.0,경기도 화성시 동탄7동,56789.0,158335.53,2023,528,0,563,1,14,12,224,27,75,216,35
202312,4159061000,10929045.0,100.0,경기도 화성시 동탄7동,56880.0,157632.02,2023,528,0,563,1,14,12,224,27,75,216,35
202401,4159061000,4043005.0,100.0,경기도 화성시 동탄7동,56873.0,151706.77,2024,304,0,564,1,15,12,442,30,68,209,46
