기준년월,행정동코드,매출금액,활성화비율
202407,4148026200,16533303.0,100.0
202407,4148031000,6481794.0,100.0
202407,4182031000,6919265.0,100.0
202407,4182032500,16591719.0,100.0
202407,4182033000,1356781.0,100.0
202407,4182034500,2937800.0,100.0
202407,4182035000,2356227.0,100.0
202407,4183025000,54208455.0,100.0
202407,4183031000,5287462.0,100.0
202407,4183032000,1765960.0,100.0
202407,4183033000,4776721.0,100.0
202407,4183034000,646737.0,100.0
202407,4183035000,4526752.0,100.0
202407,4117352000,282533520.0,100.0
202407,4117353000,253288.0,100.0
202407,4117354000,575568.0,100.0
202407,4117354600,455244.0,100.0
202407,4117355000,156498.0,100.0
202407,4117356000,1171757.0,100.0
202407,4117356600,108287.0,100.0
202407,4117357000,927506.0,100.0
202407,4117357600,627429.0,100.0
202407,4117357800,32154.0,100.0
202407,4128558000,128026.0,100.0
202407,4128559000,119856.0,100.0
202407,4128560000,105862.0,100.0
202407,4128751000,256398.0,100.0
202407,4128752000,1456635.0,100.0
202407,4128754000,539192.0,100.0
202407,4128755000,911043.0,100.0
202407,4128756000,131247.0,100.0
202407,4148032000,27063194.0,100.0
202407,4148035000,11983215.0,100.0
202407,4148036000,23870.0,100.0
202407,4148037000,6166342.0,100.0
202407,4148051000,5248384.0,100.0
202407,4148052000,838106.0,100.0
202407,4148053000,1197922.0,100.0
202407,4148054000,7790062.0,100.0
202407,4148055000,3737847.0,100.0
202407,4148056000,1191948.0,100.0
202407,4183036000,489148.0,100.0
202407,4183037000,2456618.0,100.0
202407,4183038000,618805.0,100.0
202407,4183039500,4687786.0,100.0
202407,4183040000,18000378.0,100.0
202407,4183041000,1087138.0,100.0
202408,4111156000,436141.0,100.0
202408,4111156600,1707660.0,100.0
202408,4111157100,139316.0,100.0
202408,4111157200,343894.0,100.0
202407,4117358000,1128586.0,100.0
202407,4117359000,82244.0,100.0
202407,4117360000,363469.0,100.0
202407,4117361000,722508.0,100.0
202407,4119060300,1424096.0,100.0
202407,4119060600,126352008.0,100.0
202407,4119061000,454166.0,100.0
202407,4119074200,5041723.0,100.0
202407,4119074400,3199394.0,100.0
202407,4119074600,807511.0,100.0
202407,4119075000,1085839.0,100.0
202407,4119079500,957577.0,100.0
202407,4119080000,3531909.0,100.0
202407,4119083000,4098788.0,100.0
202407,4128757000,521402.0,100.0
202407,4128759000,699212.0,100.0
202407,4129051000,1289224.0,100.0
202407,4129052000,2924586.0,100.0
202407,4129053000,178502.0,100.0
202407,4129054000,101443089.0,100.0
202407,4129055000,5586.0,100.0
202407,4148057000,454011.0,100.0
202407,4150025000,12237031.0,100.0
202407,4150025300,38358467.0,100.0
202407,4150031000,3959641.0,100.0
202407,4150032000,6766442.0,100.0
202407,4150033000,3154203.0,100.0
202407,4150034000,4422658.0,100.0
202408,4111157300,658552.0,100.0
202408,4111158000,273872.0,100.0
202408,4111159100,236914.0,100.0
202408,4111159700,959246.0,100.0
202408,4111159800,176874.0,100.0
202408,4111160000,165012.0,100.0
202408,4111353000,468266.0,100.0
202408,4111354000,43992.0,100.0
202408,4111355000,765947.0,100.0
202407,4129056000,516.0,100.0
202407,4131051000,8892718.0,100.0
202407,4131052000,913354.0,100.0
202407,4131053000,163182780.0,100.0
202407,4131054100,200022.0,100.0
202407,4131054200,1389114.0,100.0
202407,4131057000,1451614.0,100.0
202407,4131058000,1400103.0,100.0
202407,4131059000,1840875.0,100.0
202407,4136025000,49143296.0,100.0
202407,4150035000,145874061.0,100.0
202407,4150036000,640950.0,100.0
202407,4150037000,790553.0,100.0
202407,4150038000,963532.0,100.0
202407,4150051000,1217159.0,100.0
202407,4150051500,3690242.0,100.0
202407,4150052000,1012783.0,100.0
202407,4150053000,852645.0,100.0
202407,4155025000,41072205.0,100.0
202407,4155031000,58854432.0,100.0
202408,4111356000,873835.0,100.0
202408,4111365000,126292.0,100.0
202408,4111366200,1022372.0,100.0
202408,4111366400,1094617.0,100.0
202408,4111367000,385936.0,100.0
202408,4111368000,913062.0,100.0
202408,4111369000,995157.0,100.0
202408,4111565000,92540.0,100.0
202408,4111566000,551816896.0,100.0
202407,4136025300,47703642.0,100.0
202407,4136025600,52094158.0,100.0
202407,4136025900,7158039.0,100.0
202407,4136026200,20358854.0,100.0
202407,4136026500,6805155.0,100.0
202407,4136031000,10009804.0,100.0
202407,4136034000,1935180.0,100.0
202407,4136036000,736024.0,100.0
202407,4136051000,159316152.0,100.0
202407,4136052000,1699176.0,100.0
202407,4155032000,5213598.0,100.0
202407,4155033000,1268026.0,100.0
202407,4155034000,5209704.0,100.0
202407,4155035000,13069366.0,100.0
202407,4155036000,6193528.0,100.0
202407,4155038000,5748877.0,100.0
202407,4155039000,6261691.0,100.0
202407,4155040000,10189670.0,100.0
202407,4155041000,2073025.0,100.0
202407,4155042000,2340563.0,100.0
202407,4155051000,571238.0,100.0
202408,4111567000,120128.0,100.0
202408,4111568000,913902.0,100.0
202408,4111569000,24450.0,100.0
202408,4111570000,585900.0,100.0
202408,4111571000,207443.0,100.0
202408,4111572000,100634.0,100.0
202408,4111573000,1158443.0,100.0
202408,4111574000,1669425.0,100.0
202408,4111752000,459138.0,100.0
202407,4136053000,435892.0,100.0
202407,4136054000,585759.0,100.0
202407,4136054500,4535981.0,100.0
202407,4136056500,464470.0,100.0
202407,4136057000,4114566.0,100.0
202407,4137051000,2014877.0,100.0
202407,4137053000,100079326.0,100.0
202407,4155052000,3062590.0,100.0
202407,4155053000,734073.0,100.0
202408,4111753000,337551.0,100.0
202408,4111754000,1684048.0,100.0
202408,4111757000,141290.0,100.0
202408,4111758000,443534.0,100.0
202408,4111758500,706343.0,100.0
202408,4111759300,150012.0,100.0
202408,4111759600,639228.0,100.0
202408,4111760000,2320475.0,100.0
202407,4121054000,2218.0,100.0
202407,4121055000,3826888.0,100.0
202407,4121056000,324864.0,100.0
202407,4121057000,854786.0,100.0
202407,4121058000,445028.0,100.0
202407,4121059000,79548.0,100.0
202407,4137054000,2605234.0,100.0
202407,4137055000,1165873.0,100.0
202407,4137056000,394906.0,100.0
202407,4137057000,1119042.0,100.0
202407,4159025300,51065494.0,100.0
202407,4159025600,8469524.0,100.0
202407,4159025900,37703628.0,100.0
202407,4159026200,6000090.0,100.0
202408,4111761000,771295.0,100.0
202407,4121060000,159624.0,100.0
202407,4121061000,2868306.0,100.0
202407,4121062000,907514.0,100.0
202407,4121063100,354647537.0,100.0
202407,4121063300,687507.0,100.0
202407,4121063400,833686.0,100.0
202407,4121064000,1756958.0,100.0
202407,4121065000,781047.0,100.0
202407,4159031000,1620502.0,100.0
202407,4159032000,1922438.0,100.0
202407,4159033000,1433947.0,100.0
202407,4159034000,4191765.0,100.0
202407,4159035000,2649560.0,100.0
202407,4159036000,259674393.0,100.0
202407,4159037000,3029025.0,100.0
202407,4159040000,2481876.0,100.0
202407,4159041000,8127885.0,100.0
202407,4159051500,525866.0,100.0
202407,4121066000,8902.0,100.0
202407,4122025000,6536792.0,100.0
202407,4122025300,23335345.0,100.0
202407,4122025600,10791672.0,100.0
202407,4122025900,5167122.0,100.0
202407,4122031000,1525581.0,100.0
202407,4122032000,708707.0,100.0
202407,4122033000,3429312.0,100.0
202407,4122034000,160526296.0,100.0
202407,4122037000,1130473.0,100.0
202407,4141051000,350968.0,100.0
202407,4141052000,218589556.0,100.0
202407,4141054000,899126.0,100.0
202407,4141055000,830446.0,100.0
202407,4141056000,1065952.0,100.0
202407,4141057000,204880.0,100.0
202407,4159052000,772690.0,100.0
202407,4159053000,1503285.0,100.0
202407,4159054000,166326.0,100.0
202407,4159055000,3195527.0,100.0
202407,4159056000,266694.0,100.0
202407,4159057000,983192.0,100.0
202407,4159058500,1044366.0,100.0
202407,4159058600,3153813.0,100.0
202407,4159058700,2709787.0,100.0
202407,4122051000,2331754.0,100.0
202407,4122052000,191334.0,100.0
202407,4122053500,844266.0,100.0
202407,4122055000,190088.0,100.0
202407,4122056000,2995964.0,100.0
202407,4122057000,333866.0,100.0
202407,4122059000,276850.0,100.0
202407,4122060000,2687482.0,100.0
202407,4141058000,943036.0,100.0
202407,4141059000,877590.0,100.0
202407,4141060000,916616.0,100.0
202407,4141061000,1779582.0,100.0
202407,4141062000,3744821.0,100.0
202407,4143051000,79056.0,100.0
202407,4143052000,3204856.0,100.0
202407,4143053000,89633207.0,100.0
202407,4143054000,42224.0,100.0
202407,4143055000,85354.0,100.0
202407,4159058800,221778.0,100.0
202407,4159059000,5180933.0,100.0
202407,4159060000,1367859.0,100.0
202407,4159061000,6478965.0,100.0
202407,4159062000,502842.0,100.0
202407,4161025000,58825899.0,100.0
202407,4161025300,182977101.0,100.0
202407,4122062000,2193881.0,100.0
202407,4122063000,1051975.0,100.0
202407,4122063500,1065308.0,100.0
202407,4122064000,1306890.0,100.0
202407,4125051000,52286319.0,100.0
202407,4125052000,345049.0,100.0
202407,4125053500,265802.0,100.0
202407,4143056000,381766.0,100.0
202407,4145051000,6897624.0,100.0
202407,4145052000,35262.0,100.0
202407,4145053000,1858600.0,100.0
202407,4145054000,274450.0,100.0
202407,4145055000,2283079.0,100.0
202407,4145056000,891450.0,100.0
202407,4145057000,813921.0,100.0
202407,4145058200,207562.0,100.0
202407,4161025900,18782520.0,100.0
202407,4161033000,5177395.0,100.0
202407,4161034000,10879767.0,100.0
202407,4161035000,568804.0,100.0
202407,4161037000,260991.0,100.0
202407,4161051000,1157361.0,100.0
202407,4161052000,4196684.0,100.0
202407,4161053000,2983111.0,100.0
202407,4125056500,1194187.0,100.0
202407,4125056600,914704.0,100.0
202407,4125058000,464337.0,100.0
202407,4125060000,77752.0,100.0
202407,4127151000,716010.0,100.0
202407,4127151500,941195.0,100.0
202407,4127152500,2186615.0,100.0
202407,4127153200,2113122.0,100.0
202407,4127153700,1004380.0,100.0
202407,4127154000,1801939.0,100.0
202407,4145059000,126045085.0,100.0
202407,4145060000,18258.0,100.0
202407,4145061000,765790.0,100.0
202407,4145062000,10636754.0,100.0
202407,4146125000,24412051.0,100.0
202407,4146125300,6895393.0,100.0
202407,4146125600,10255822.0,100.0
202407,4163025000,7380773.0,100.0
202407,4163031000,1959787.0,100.0
202407,4163032000,1771228.0,100.0
202407,4163033000,60322795.0,100.0
202407,4163034000,1798042.0,100.0
202407,4127155000,339730.0,100.0
202407,4127156000,685204.0,100.0
202407,4127157000,441498.0,100.0
202407,4127158000,1964865.0,100.0
202407,4127159000,830595.0,100.0
202407,4127160000,503072.0,100.0
202407,4127161000,115790.0,100.0
202407,4127351000,1422840.0,100.0
202407,4127352500,800090.0,100.0
202407,4127353200,6692227.0,100.0
202407,4146132000,3105884.0,100.0
202407,4146134000,2445316.0,100.0
202407,4146135000,7179964.0,100.0
202407,4146136000,9811246.0,100.0
202407,4146151000,1607105.0,100.0
202407,4146152000,1306313.0,100.0
202407,4146153000,1092809.0,100.0
202407,4146154000,502852504.0,100.0
202407,4146351000,11716.0,100.0
202407,4146351600,1358818.0,100.0
202407,4163051000,201640.0,100.0
202407,4163052000,1725263.0,100.0
202407,4163053000,1071378.0,100.0
202407,4163054000,1086053.0,100.0
202407,4163055000,599856.0,100.0
202407,4163056000,1120335.0,100.0
202407,4165025000,20775041.0,100.0
202407,4165031000,6580778.0,100.0
202407,4127353500,2000928.0,100.0
202407,4127354500,1435744.0,100.0
202407,4127355500,1628593.0,100.0
202407,4127356500,872073.0,100.0
202407,4127357000,437583163.0,100.0
202407,4127358000,120992.0,100.0
202407,4127359000,1890487.0,100.0
202407,4127360000,1938094.0,100.0
202407,4127361000,251940.0,100.0
202407,4128151000,232899460.0,100.0
202407,4146351700,561138.0,100.0
202407,4146352000,5018436.0,100.0
202407,4146353000,156444.0,100.0
202407,4146353500,813172.0,100.0
202407,4146354000,137453221.0,100.0
202407,4146355000,683282.0,100.0
202407,4146356000,1106956.0,100.0
202407,4146357000,414713.0,100.0
202407,4146357200,2748604.0,100.0
202407,4146357500,2142681.0,100.0
202407,4165032000,1625822.0,100.0
202407,4165033000,2038793.0,100.0
202407,4165034000,20907171.0,100.0
202407,4165035000,246902.0,100.0
202407,4165036000,2684497.0,100.0
202407,4165037000,8095576.0,100.0
202407,4165038000,1262289.0,100.0
202407,4165039000,2496523.0,100.0
202407,4165040000,433260.0,100.0
202407,4165041000,995596.0,100.0
202407,4165051000,1264874.0,100.0
202407,4165052000,630319.0,100.0
202407,4115051000,678250.0,100.0
202407,4115052000,302803.0,100.0
202407,4115054500,112344.0,100.0
202407,4115055500,708.0,100.0
202407,4115056100,513009.0,100.0
202407,4115056700,56580202.0,100.0
202407,4115056800,153856.0,100.0
202407,4115057300,1434208.0,100.0
202407,4115057600,79988.0,100.0
202407,4128152000,129664.0,100.0
202407,4128153000,1027647.0,100.0
202407,4128154000,115482.0,100.0
202407,4128155000,119983.0,100.0
202407,4128156000,729908.0,100.0
202407,4128157500,29558.0,100.0
202407,4128158000,353884.0,100.0
202407,4128159000,645848.0,100.0
202407,4128160000,185772.0,100.0
202407,4146357700,1042564.0,100.0
202407,4146358600,634686.0,100.0
202407,4146359000,1193097.0,100.0
202407,4146551000,767432.0,100.0
202407,4146552000,3507911.0,100.0
202407,4146553000,1844624.0,100.0
202407,4146554000,1417326.0,100.0
202407,4146555000,165488.0,100.0
202407,4167025000,5538611.0,100.0
202407,4167031000,75687.0,100.0
202407,4167032000,1752339.0,100.0
202407,4167033000,18966.0,100.0
202407,4167034000,105116490.0,100.0
202407,4167035000,1967968.0,100.0
202407,4167036000,144322.0,100.0
202407,4167037000,16012.0,100.0
202407,4167038000,29096.0,100.0
202407,4167051000,1513607.0,100.0
202407,4115057800,624058.0,100.0
202407,4115058000,359625.0,100.0
202407,4115059500,90314.0,100.0
202407,4115061500,21546.0,100.0
202407,4117151000,225664.0,100.0
202407,4128161000,183057.0,100.0
202407,4128162100,394977.0,100.0
202407,4128162200,170946.0,100.0
202407,4128163000,3508.0,100.0
202407,4128164000,864992.0,100.0
202407,4128165000,29522.0,100.0
202407,4128166000,475701.0,100.0
202407,4111760000,2483479.0,100.0
202407,4111761000,359681.0,100.0
202408,4125058000,590841.0,100.0
202408,4125060000,42566.0,100.0
202408,4127151000,484286.0,100.0
202408,4127151500,805824.0,100.0
202408,4127152500,1753975.0,100.0
202408,4127153200,2041915.0,100.0
202408,4127153700,903778.0,100.0
202408,4127154000,1667253.0,100.0
202408,4127155000,339534.0,100.0
202408,4127156000,567206.0,100.0
202408,4145060000,26580.0,100.0
202408,4145061000,553182.0,100.0
202408,4145062000,10487228.0,100.0
202408,4146125000,17067935.0,100.0
202408,4146125300,5591680.0,100.0
202408,4146125600,8957248.0,100.0
202408,4146132000,2426925.0,100.0
202408,4146134000,1914459.0,100.0
202408,4146135000,4578675.0,100.0
202408,4163055000,513846.0,100.0
202408,4163056000,974190.0,100.0
202408,4165025000,16765252.0,100.0
202408,4165031000,5499000.0,100.0
202408,4165032000,1382140.0,100.0
202408,4165033000,1733381.0,100.0
202408,4165034000,17307398.0,100.0
202408,4165035000,133717.0,100.0
202408,4165036000,1410581.0,100.0
202408,4127157000,458544.0,100.0
202408,4127158000,1789095.0,100.0
202408,4127159000,851335.0,100.0
202408,4127160000,256173.0,100.0
202408,4127161000,86306.0,100.0
202408,4127351000,1049428.0,100.0
202408,4127352500,439585.0,100.0
202408,4127353200,6000708.0,100.0
202408,4127353500,1711956.0,100.0
202408,4146136000,7678936.0,100.0
202408,4146151000,1545958.0,100.0
202408,4146152000,1574996.0,100.0
202408,4146153000,899778.0,100.0
202408,4146154000,433102479.0,100.0
202408,4146351000,5328.0,100.0
202408,4146351600,1262038.0,100.0
202408,4146351700,446894.0,100.0
202408,4165037000,6118009.0,100.0
202408,4165038000,1117585.0,100.0
202408,4165039000,1786763.0,100.0
202408,4165040000,361404.0,100.0
202408,4165041000,629899.0,100.0
202408,4165051000,905864.0,100.0
202408,4165052000,385146.0,100.0
202408,4167025000,4329145.0,100.0
202408,4167031000,56539.0,100.0
202408,4167032000,1110487.0,100.0
202408,4167033000,6064.0,100.0
202408,4115051000,583018.0,100.0
202408,4127354500,1205144.0,100.0
202408,4127355500,1494151.0,100.0
202408,4127356500,647775.0,100.0
202408,4127357000,385419741.0,100.0
202408,4127358000,177244.0,100.0
202408,4127359000,1492859.0,100.0
202408,4127360000,1683344.0,100.0
202408,4127361000,202127.0,100.0
202408,4128151000,222529837.0,100.0
202408,4128152000,73250.0,100.0
202408,4146352000,4610701.0,100.0
202408,4146353000,116052.0,100.0
202408,4146353500,437675.0,100.0
202408,4146354000,115797053.0,100.0
202408,4146355000,1245416.0,100.0
202408,4146356000,276000.0,100.0
202408,4146357000,414389.0,100.0
202408,4146357200,2381208.0,100.0
202408,4146357500,2287023.0,100.0
202408,4146357700,809020.0,100.0
202408,4167034000,81796254.0,100.0
202408,4167035000,1601637.0,100.0
202408,4167036000,73018.0,100.0
202408,4167037000,17088.0,100.0
202408,4167038000,30516.0,100.0
202408,4167051000,1153750.0,100.0
202408,4167052000,618497.0,100.0
202408,4167053000,487472.0,100.0
202408,4180025000,13804815.0,100.0
202408,4180025300,53323576.0,100.0
202408,4180031000,1198566.0,100.0
202408,4115052000,253097.0,100.0
202408,4115054500,99130.0,100.0
202408,4115055500,3740.0,100.0
202408,4115056100,359209.0,100.0
202408,4115056700,49492131.0,100.0
202408,4115056800,150989.0,100.0
202408,4115057300,1231078.0,100.0
202408,4115057600,128834.0,100.0
202408,4115057800,431317.0,100.0
202408,4128153000,773987.0,100.0
202408,4128154000,114257.0,100.0
202408,4128155000,69313.0,100.0
202408,4128156000,473088.0,100.0
202408,4128157500,25070.0,100.0
202408,4128158000,382432.0,100.0
202408,4128159000,551347.0,100.0
202408,4128160000,134419.0,100.0
202408,4128161000,174217.0,100.0
202408,4146358600,710419.0,100.0
202408,4146359000,1065506.0,100.0
202408,4146551000,1428850.0,100.0
202408,4146552000,3359943.0,100.0
202408,4146553000,1785957.0,100.0
202408,4146554000,1105935.0,100.0
202408,4146555000,182634.0,100.0
202408,4146556000,767698.0,100.0
202408,4180032000,12005361.0,100.0
202408,4180033000,528100.0,100.0
202408,4180034000,18862.0,100.0
202408,4180035000,213959.0,100.0
202408,4180036000,1642198.0,100.0
202408,4180038000,150368.0,100.0
202408,4182025000,31924019.0,100.0
202408,4182031000,5457435.0,100.0
202408,4182032500,14475269.0,100.0
202408,4182033000,1456191.0,100.0
202408,4182034500,2295142.0,100.0
202408,4182035000,1911673.0,100.0
202408,4115058000,269256.0,100.0
202408,4115059500,42570.0,100.0
202408,4115061500,13958.0,100.0
202408,4117151000,180864.0,100.0
202408,4117155000,981737.0,100.0
202408,4117156000,310944.0,100.0
202408,4128162100,267023.0,100.0
202408,4128162200,115330.0,100.0
202408,4128163000,13166.0,100.0
202408,4128164000,716641.0,100.0
202408,4128165000,22592.0,100.0
202408,4128166000,432194.0,100.0
202408,4128167000,52198.0,100.0
202408,4128551000,341950.0,100.0
202408,4146557000,2427038.0,100.0
202408,4146559000,1348826.0,100.0
202408,4148025000,28381457.0,100.0
202408,4148025300,337557252.0,100.0
202408,4148025600,7028054.0,100.0
202408,4148026200,13636316.0,100.0
202408,4148031000,4636335.0,100.0
202408,4148032000,11463922.0,100.0
202408,4183025000,40784680.0,100.0
202408,4183031000,4380781.0,100.0
202408,4183032000,1386777.0,100.0
202408,4183033000,3979101.0,100.0
202408,4183034000,436350.0,100.0
202408,4183035000,4193434.0,100.0
202408,4183036000,403188.0,100.0
202408,4183037000,1465951.0,100.0
202408,4183038000,620753.0,100.0
202408,4183039500,2312220.0,100.0
202408,4183040000,14250751.0,100.0
202408,4117157000,141870.0,100.0
202408,4117159000,702936.0,100.0
202408,4117160000,454346.0,100.0
202408,4117161000,163418.0,100.0
202408,4117351000,205431.0,100.0
202408,4117352000,260226541.0,100.0
202408,4128552000,501670.0,100.0
202408,4128553000,370814.0,100.0
202408,4128554000,504597.0,100.0
202408,4128555100,456358.0,100.0
202408,4128555200,402317.0,100.0
202408,4128556000,626840.0,100.0
202408,4128558000,12785.0,100.0
202408,4148035000,9699126.0,100.0
202408,4148036000,34192.0,100.0
202408,4148037000,4699453.0,100.0
202408,4148051000,3605307.0,100.0
202408,4148052000,637998.0,100.0
202408,4148053000,1100514.0,100.0
202408,4148054000,5966141.0,100.0
202408,4148055000,2744391.0,100.0
202408,4148056000,1695806.0,100.0
202408,4148057000,430159.0,100.0
202408,4183041000,865261.0,100.0
202409,4111156000,216932.0,100.0
202409,4111156600,1767088.0,100.0
202409,4111157100,212338.0,100.0
202409,4111157200,376444.0,100.0
202409,4111157300,914501.0,100.0
202409,4111158000,260729.0,100.0
202409,4111159100,171190.0,100.0
202409,4111159700,1375152.0,100.0
202409,4111159800,332832.0,100.0
202408,4117353000,242449.0,100.0
202408,4117354000,525566.0,100.0
202408,4117354600,304434.0,100.0
202408,4117355000,147110.0,100.0
202408,4117356000,916255.0,100.0
202408,4117356600,49824.0,100.0
202408,4117357000,1106372.0,100.0
202408,4117357600,505404.0,100.0
202408,4117358000,1082614.0,100.0
202408,4128559000,101482.0,100.0
202408,4128560000,82056.0,100.0
202408,4128751000,157411.0,100.0
202408,4128752000,1433221.0,100.0
202408,4128754000,631182.0,100.0
202408,4128755000,937941.0,100.0
202408,4128756000,170140.0,100.0
202408,4128757000,432305.0,100.0
202408,4150025000,8420863.0,100.0
202408,4150025300,34476017.0,100.0
202408,4150031000,3048652.0,100.0
202408,4150032000,4914372.0,100.0
202408,4150033000,2188314.0,100.0
202408,4150034000,3898661.0,100.0
202408,4150035000,114738856.0,100.0
202409,4111160000,213960.0,100.0
202409,4111353000,540140.0,100.0
202409,4111354000,39658.0,100.0
202409,4111355000,955760.0,100.0
202409,4111356000,1025920.0,100.0
202409,4111365000,48920.0,100.0
202409,4111366200,1529875.0,100.0
202409,4111366400,1146683.0,100.0
202408,4117359000,150614.0,100.0
202408,4117360000,370904.0,100.0
202408,4117361000,659204.0,100.0
202408,4117362000,3224.0,100.0
202408,4119060300,1137196.0,100.0
202408,4119060600,118057070.0,100.0
202408,4119061000,616674.0,100.0
202408,4119074200,4706021.0,100.0
202408,4119074400,2622345.0,100.0
202408,4119074600,756504.0,100.0
202408,4119075000,1052890.0,100.0
202408,4119079500,893401.0,100.0
202408,4119080000,3455105.0,100.0
202408,4119083000,3514505.0,100.0
202408,4128759000,659419.0,100.0
202408,4129051000,1160347.0,100.0
202408,4129052000,3620317.0,100.0
202408,4129053000,295458.0,100.0
202408,4129054000,86848032.0,100.0
202408,4129055000,15586.0,100.0
202408,4129056000,3908.0,100.0
202408,4131051000,6977670.0,100.0
202408,4150036000,399141.0,100.0
202408,4150037000,462747.0,100.0
202408,4150038000,658552.0,100.0
202408,4150051000,1036057.0,100.0
202408,4150051500,3142152.0,100.0
202408,4150052000,717649.0,100.0
202408,4150053000,731669.0,100.0
202408,4155025000,35391394.0,100.0
202408,4155031000,48149512.0,100.0
202408,4155032000,5081746.0,100.0
202409,4111367000,463380.0,100.0
202409,4111368000,2481720.0,100.0
202409,4111369000,1123601.0,100.0
202409,4111370000,4400.0,100.0
202409,4111565000,173506.0,100.0
202409,4111566000,709745598.0,100.0
202409,4111567000,163544.0,100.0
202409,4111568000,884699.0,100.0
202409,4111569000,54266.0,100.0
202409,4111570000,1513569.0,100.0
202408,4131052000,1086935.0,100.0
202408,4131053000,135336814.0,100.0
202408,4131054100,264483.0,100.0
202408,4131054200,1698857.0,100.0
202408,4131057000,1090378.0,100.0
202408,4131058000,1272719.0,100.0
202408,4131059000,1785173.0,100.0
202408,4136025000,44458321.0,100.0
202408,4136025300,41389082.0,100.0
202408,4155033000,1856018.0,100.0
202408,4155034000,4055384.0,100.0
202408,4155035000,10671406.0,100.0
202408,4155036000,5231570.0,100.0
202408,4155038000,5323785.0,100.0
202408,4155039000,4393800.0,100.0
202408,4155040000,8416572.0,100.0
202408,4155041000,2228988.0,100.0
202408,4155042000,1393874.0,100.0
202408,4155051000,526490.0,100.0
202408,4155052000,2153724.0,100.0
202409,4111571000,364285.0,100.0
202409,4111572000,124512.0,100.0
202409,4111573000,952171.0,100.0
202409,4111574000,3185817.0,100.0
202409,4111752000,481799.0,100.0
202409,4111753000,453545.0,100.0
202409,4111754000,2909859.0,100.0
202409,4111757000,181580.0,100.0
202408,4136025600,44961981.0,100.0
202408,4136025900,7245266.0,100.0
202408,4136026200,19203107.0,100.0
202408,4136026500,6070641.0,100.0
202408,4136031000,8447781.0,100.0
202408,4136034000,1548298.0,100.0
202408,4136036000,686028.0,100.0
202408,4136051000,143739019.0,100.0
202408,4136052000,1304032.0,100.0
202408,4136053000,481618.0,100.0
202408,4155053000,907032.0,100.0
202409,4111758000,515128.0,100.0
202409,4111758500,928928.0,100.0
202409,4111759300,249554.0,100.0
202409,4111759600,547999.0,100.0
202409,4111760000,1956067.0,100.0
202409,4111761000,634363.0,100.0
202408,4136054000,502024.0,100.0
202408,4136054500,4234640.0,100.0
202408,4136056500,401702.0,100.0
202408,4136057000,3180395.0,100.0
202408,4137051000,1951316.0,100.0
202408,4137053000,85284314.0,100.0
202408,4137054000,2211360.0,100.0
202408,4159025300,44310316.0,100.0
202408,4159025600,7034756.0,100.0
202408,4159025900,31944209.0,100.0
202408,4159026200,4950022.0,100.0
202408,4121054000,11534.0,100.0
202408,4121055000,3149910.0,100.0
202408,4121056000,313406.0,100.0
202408,4121057000,256334.0,100.0
202408,4121058000,831586.0,100.0
202408,4121059000,37508.0,100.0
202408,4121060000,37831.0,100.0
202408,4121061000,2259536.0,100.0
202408,4137055000,1029017.0,100.0
202408,4137056000,309278.0,100.0
202408,4137057000,749136.0,100.0
202408,4159031000,1031404.0,100.0
202408,4159032000,1222548.0,100.0
202408,4159033000,1169999.0,100.0
202408,4159034000,3194204.0,100.0
202408,4159035000,3464915.0,100.0
202408,4159036000,220004726.0,100.0
202408,4159037000,2653149.0,100.0
202408,4159040000,2047381.0,100.0
202408,4159041000,6114896.0,100.0
202408,4159051500,573918.0,100.0
202408,4159052000,984923.0,100.0
202408,4121062000,724976.0,100.0
202408,4121063100,328467790.0,100.0
202408,4121063300,795681.0,100.0
202408,4121063400,790420.0,100.0
202408,4121064000,2224882.0,100.0
202408,4121065000,830893.0,100.0
202408,4121066000,40082.0,100.0
202408,4122025000,5237256.0,100.0
202408,4159053000,1150180.0,100.0
202408,4159054000,203866.0,100.0
202408,4159055000,2570265.0,100.0
202408,4159056000,252856.0,100.0
202408,4159057000,1046079.0,100.0
202408,4159058500,998928.0,100.0
202408,4159058600,3000765.0,100.0
202408,4159058700,3119913.0,100.0
202408,4159058800,134270.0,100.0
202408,4122025300,19405791.0,100.0
202408,4122025600,9269077.0,100.0
202408,4122025900,4648339.0,100.0
202408,4122031000,1252260.0,100.0
202408,4122032000,485549.0,100.0
202408,4122033000,3131853.0,100.0
202408,4122034000,136715017.0,100.0
202408,4122037000,744517.0,100.0
202408,4122051000,2021339.0,100.0
202408,4122052000,146686.0,100.0
202408,4141051000,237062.0,100.0
202408,4141052000,195275065.0,100.0
202408,4141054000,952604.0,100.0
202408,4141055000,737618.0,100.0
202408,4141056000,920930.0,100.0
202408,4141057000,226389.0,100.0
202408,4141058000,831636.0,100.0
202408,4159059000,4836493.0,100.0
202408,4159060000,1490464.0,100.0
202408,4159061000,5079111.0,100.0
202408,4159062000,836528.0,100.0
202408,4161025000,50472605.0,100.0
202408,4161025300,156250239.0,100.0
202408,4161025900,14979958.0,100.0
202408,4161033000,4296981.0,100.0
202408,4161034000,8934823.0,100.0
202408,4161035000,368694.0,100.0
202408,4122053500,550778.0,100.0
202408,4122055000,151260.0,100.0
202408,4122056000,2515456.0,100.0
202408,4122057000,312622.0,100.0
202408,4122059000,179488.0,100.0
202408,4122060000,2302273.0,100.0
