기준년월,행정동코드,월유동인구수
202503,4139059200,73339.94
202504,4139059200,69423.4
202505,4139059200,69017.45
202506,4139059200,69817.97
202307,4139059300,619065.56
202308,4139059300,73801.49
202309,4139059300,75876.04
202310,4139059300,78447.59
202311,4139059300,75407.62
202312,4139059300,72051.94
202401,4139059300,72344.38
202402,4139059300,67706.25
202403,4139059300,71349.12
202404,4139059300,73162.22
202405,4139059300,75491.08
202406,4139059300,71594.09
202407,4139059300,73872.86
202408,4139059300,71165.51
202409,4139059300,69062.25
202410,4139059300,74332.74
202411,4139059300,69413.02
202412,4139059300,68227.41
202501,4139059300,70203.99
202502,4139059300,68508.84
202503,4139059300,70444.76
202504,4139059300,68688.12
202505,4139059300,68128.73
202506,4139059300,65887.69
202307,4139059400,32984.53
202308,4139059400,32780.31
202309,4139059400,32336.13
202310,4139059400,32895.47
202311,4139059400,31286.6
202312,4139059400,31334.22
202401,4139059400,30171.07
202402,4139059400,29459.55
202403,4139059400,32630.34
202404,4139059400,32820.96
202405,4139059400,32448.12
202406,4139059400,31208.81
202407,4139059400,30550.18
202408,4139059400,30233.91
202409,4139059400,29972.41
202410,4139059400,39703.3
202411,4139059400,30157.7
202412,4139059400,29912.66
202501,4139059400,29536.13
202502,4139059400,27752.78
202503,4139059400,31052.0
202504,4139059400,32864.91
202505,4139059400,34550.76
202506,4139059400,31266.12
202307,4139059600,258389.36
202308,4139059600,270215.47
202309,4139059600,273497.66
202310,4139059600,297350.06
202311,4139059600,269250.22
202312,4139059600,279455.44
202401,4139059600,255345.05
202402,4139059600,250652.81
202403,4139059600,269697.78
202404,4139059600,266151.97
202405,4139059600,275727.06
202406,4139059600,262690.6
202407,4139059600,264366.75
202408,4139059600,256569.84
202409,4139059600,265688.6
202410,4139059600,276749.97
202411,4139059600,266082.9
202412,4139059600,265934.38
202501,4139059600,265074.22
202502,4139059600,237367.94
202503,4139059600,278760.1
202504,4139059600,263192.34
202505,4139059600,278735.34
202506,4139059600,274633.03
202307,4139059700,549331.44
202308,4139059700,536578.6
202309,4139059700,519741.03
202310,4139059700,527952.75
202311,4139059700,502693.44
202312,4139059700,539068.44
202401,4139059700,521986.88
202402,4139059700,486928.25
202403,4139059700,515264.53
202404,4139059700,507886.28
202405,4139059700,537125.94
202406,4139059700,517001.88
202407,4139059700,534864.5
202408,4139059700,535018.75
202409,4139059700,515323.2
202410,4139059700,530249.2
202411,4139059700,563814.75
202412,4139059700,534390.7
202501,4139059700,551603.75
202502,4139059700,518501.06
202503,4139059700,532563.25
202504,4139059700,519783.16
202505,4139059700,543302.0
202506,4139059700,529597.75
202307,4139062100,20661.2
202308,4139062100,20368.81
202309,4139062100,20677.76
202310,4139062100,20065.82
202311,4139062100,20258.36
202312,4139062100,17947.01
202401,4139062100,18084.66
202402,4139062100,15881.79
202403,4139062100,21522.85
202404,4139062100,21429.11
202405,4139062100,21111.13
202406,4139062100,20152.34
202407,4139062100,20960.0
202408,4139062100,19526.88
202409,4139062100,18152.15
202410,4139062100,20668.24
202411,4139062100,19908.79
202412,4139062100,18299.59
202501,4139062100,16846.41
202502,4139062100,18081.73
202503,4139062100,21108.33
202504,4139062100,20582.74
202505,4139062100,19184.09
202506,4139062100,18693.23
202307,4139063000,132020.97
202308,4139063000,129938.3
202309,4139063000,127816.79
202310,4139063000,130439.35
202311,4139063000,128016.79
202312,4139063000,128103.09
202401,4139063000,140498.6
202402,4139063000,139397.78
202403,4139063000,135213.19
202404,4139063000,133044.61
202405,4139063000,148690.55
202406,4139063000,133311.84
202407,4139063000,139116.9
202408,4139063000,139628.5
202409,4139063000,139661.52
202410,4139063000,146073.42
202411,4139063000,133569.06
202412,4139063000,134199.92
202501,4139063000,142325.66
202502,4139063000,127727.42
202503,4139063000,133791.19
202504,4139063000,133995.42
202505,4139063000,137996.39
202506,4139063000,133760.31
202307,4139063100,108851.0
202308,4139063100,109143.97
202309,4139063100,115746.77
202310,4139063100,124756.56
202311,4139063100,119547.56
202312,4139063100,118096.63
202401,4139063100,112746.21
202402,4139063100,109127.77
202403,4139063100,111080.24
202404,4139063100,111657.17
202405,4139063100,116512.16
202406,4139063100,104392.1
202407,4139063100,102885.6
202408,4139063100,101462.97
202409,4139063100,106121.9
202410,4139063100,110567.31
202411,4139063100,104975.36
202412,4139063100,108458.0
202501,4139063100,112511.93
202502,4139063100,102756.95
202503,4139063100,112244.49
202504,4139063100,109567.36
202505,4139063100,112854.24
202506,4139063100,111483.81
202307,4139064000,125341.05
202308,4139064000,121528.51
202309,4139064000,119917.03
202310,4139064000,123323.75
202311,4139064000,120728.81
202312,4139064000,124176.14
202401,4139064000,114655.18
202402,4139064000,102114.83
202403,4139064000,100692.54
202404,4139064000,98621.6
202405,4139064000,101844.71
202406,4139064000,95543.94
202407,4139064000,98596.88
202408,4139064000,96603.69
202409,4139064000,96135.36
202410,4139064000,98597.11
202411,4139064000,96222.6
202412,4139064000,99223.56
202501,4139064000,100624.52
202502,4139064000,102438.81
202503,4139064000,111159.5
202504,4139064000,112026.64
202505,4139064000,115336.65
202506,4139064000,113009.34
202308,4139065000,16955.65
202309,4139065000,16653.4
202310,4139065000,17175.95
202311,4139065000,19349.07
202312,4139065000,19046.97
202401,4139065000,15010.59
202402,4139065000,17285.5
202403,4139065000,15112.81
202404,4139065000,16549.61
202405,4139065000,16524.29
202406,4139065000,17234.3
202407,4139065000,17306.0
202408,4139065000,19112.92
202409,4139065000,17386.49
202410,4139065000,19063.29
202411,4139065000,16198.5
202412,4139065000,20273.9
202501,4139065000,15967.96
202502,4139065000,21679.41
202503,4139065000,16681.05
202504,4139065000,16710.38
202505,4139065000,18340.12
202506,4139065000,18269.37
202307,4141051000,571275.5
202308,4141051000,558979.3
202309,4141051000,555656.5
202310,4141051000,569079.56
202311,4141051000,580499.56
202312,4141051000,554463.4
202401,4141051000,561085.3
202402,4141051000,539495.2
202403,4141051000,582015.75
202404,4141051000,582011.6
202405,4141051000,560562.2
202406,4141051000,525665.0
202407,4141051000,556146.6
202408,4141051000,518750.97
202409,4141051000,565377.8
202410,4141051000,539621.25
202411,4141051000,528513.4
202412,4141051000,522489.47
202501,4141051000,527750.25
202502,4141051000,523905.7
202503,4141051000,552280.0
202504,4141051000,546400.25
202505,4141051000,523571.25
202506,4141051000,503070.84
202307,4141052000,311457.56
202308,4141052000,313886.62
202309,4141052000,310973.6
202310,4141052000,312578.88
202311,4141052000,294976.2
202312,4141052000,302827.5
202401,4141052000,293079.12
202402,4141052000,288673.12
202403,4141052000,301158.06
202404,4141052000,317254.12
202405,4141052000,316921.56
202406,4141052000,300689.53
202407,4141052000,309765.12
202408,4141052000,302655.16
202409,4141052000,316746.7
202410,4141052000,306028.3
202411,4141052000,297452.66
202412,4141052000,296467.75
202501,4141052000,324460.6
202502,4141052000,280241.44
202503,4141052000,310565.56
202504,4141052000,300199.06
202505,4141052000,300894.84
202506,4141052000,296131.75
202307,4141054000,2015338.6
202308,4141054000,1979992.1
202309,4141054000,1972649.9
202310,4141054000,1956215.1
202311,4141054000,1876082.2
202312,4141054000,1935697.2
202401,4141054000,1897557.8
202402,4141054000,1853009.6
202403,4141054000,1872365.4
202404,4141054000,1951438.9
202405,4141054000,1964622.1
202406,4141054000,1865283.4
202407,4141054000,1923887.2
202408,4141054000,1853606.8
202409,4141054000,2077591.1
202410,4141054000,1875880.6
202411,4141054000,1971935.9
202412,4141054000,1855953.9
202501,4141054000,2105576.8
202502,4141054000,1940476.2
202503,4141054000,1949595.8
202504,4141054000,1882535.1
202505,4141054000,1950111.8
202506,4141054000,1872107.2
202307,4141055000,1970781.6
202308,4141055000,1859642.0
202309,4141055000,1841686.4
202310,4141055000,1908432.1
202311,4141055000,1845082.4
202312,4141055000,1849685.4
202401,4141055000,1865551.8
202402,4141055000,1814783.2
202403,4141055000,1816149.2
202404,4141055000,1901167.2
202405,4141055000,1865651.0
202406,4141055000,1805552.1
202407,4141055000,1984447.2
202408,4141055000,1861604.0
202409,4141055000,1915076.2
202410,4141055000,1866963.9
202411,4141055000,1863165.0
202412,4141055000,1856613.6
202501,4141055000,1981364.8
202502,4141055000,1830841.1
202503,4141055000,1862226.6
202504,4141055000,1848548.4
202505,4141055000,1874160.0
202506,4141055000,1787240.2
202307,4141056000,818910.44
202308,4141056000,778424.3
202309,4141056000,773543.9
202310,4141056000,802342.7
202311,4141056000,782073.06
202312,4141056000,772835.5
202401,4141056000,785938.7
202402,4141056000,753576.7
202403,4141056000,794195.0
202404,4141056000,836672.94
202405,4141056000,808610.5
202406,4141056000,778063.8
202407,4141056000,809812.9
202408,4141056000,786522.1
202409,4141056000,813791.7
202410,4141056000,805960.3
202411,4141056000,782882.9
202412,4141056000,774949.0
202501,4141056000,801506.8
202502,4141056000,758137.0
202503,4141056000,777859.2
202504,4141056000,783230.5
202505,4141056000,792888.75
202506,4141056000,719211.25
202307,4141057000,675968.0
202308,4141057000,662878.56
202309,4141057000,653415.25
202310,4141057000,651690.7
202311,4141057000,634017.1
202312,4141057000,633558.7
202401,4141057000,622364.06
202402,4141057000,588497.1
202403,4141057000,642499.6
202404,4141057000,673916.7
202405,4141057000,664350.1
202406,4141057000,634688.2
202407,4141057000,636984.56
202408,4141057000,626751.7
202409,4141057000,646734.44
202410,4141057000,637562.4
202411,4141057000,616723.4
202412,4141057000,601887.06
202501,4141057000,631576.06
202502,4141057000,590735.8
202503,4141057000,636756.06
202504,4141057000,624699.7
202505,4141057000,630118.2
202506,4141057000,609829.2
202307,4141058000,299494.44
202308,4141058000,294264.12
202309,4141058000,295109.94
202310,4141058000,310032.66
202311,4141058000,296077.8
202312,4141058000,296884.62
202401,4141058000,279327.47
202402,4141058000,263544.88
202403,4141058000,325406.7
202404,4141058000,318592.75
202405,4141058000,304517.75
202406,4141058000,295342.8
202407,4141058000,296719.12
202408,4141058000,294759.0
202409,4141058000,313011.62
202410,4141058000,299635.94
202411,4141058000,290735.34
202412,4141058000,292558.53
202501,4141058000,295820.06
202502,4141058000,261389.64
202503,4141058000,292691.3
202504,4141058000,295849.66
202505,4141058000,292120.38
202506,4141058000,286325.22
202307,4141059000,95320.28
202308,4141059000,91241.85
202309,4141059000,92349.5
202310,4141059000,95067.34
202311,4141059000,87907.94
202312,4141059000,86985.45
202401,4141059000,81372.92
202402,4141059000,70479.54
202403,4141059000,84647.98
202404,4141059000,101970.33
202405,4141059000,94260.43
202406,4141059000,89415.56
202407,4141059000,85742.71
202408,4141059000,82243.65
202409,4141059000,89848.71
202410,4141059000,86666.91
202411,4141059000,85170.86
202412,4141059000,84428.91
202501,4141059000,88195.61
202502,4141059000,74180.84
202503,4141059000,89415.63
202504,4141059000,94711.41
202505,4141059000,87814.37
202506,4141059000,86164.55
202307,4141060000,314328.3
202308,4141060000,310284.0
202309,4141060000,313287.25
202310,4141060000,316708.4
202311,4141060000,304077.56
202312,4141060000,313494.97
202401,4141060000,305986.38
202402,4141060000,288474.9
202403,4141060000,308424.3
202404,4141060000,324346.16
202405,4141060000,323358.62
202406,4141060000,316452.47
202407,4141060000,322694.0
202408,4141060000,310174.88
202409,4141060000,328451.56
202410,4141060000,321191.0
202411,4141060000,309333.66
202412,4141060000,311871.6
202501,4141060000,311735.7
202502,4141060000,281439.2
202503,4141060000,309719.03
202504,4141060000,308920.9
202505,4141060000,310310.66
202506,4141060000,299751.06
202307,4141061000,66824.53
202308,4141061000,65994.44
202309,4141061000,70265.67
202310,4141061000,72967.18
202311,4141061000,63430.27
202312,4141061000,59260.78
202401,4141061000,57526.47
202402,4141061000,57054.4
202403,4141061000,64171.79
202404,4141061000,79567.69
202405,4141061000,69972.07
202406,4141061000,65569.86
202407,4141061000,59808.7
202408,4141061000,68424.59
202409,4141061000,67830.31
202410,4141061000,65395.01
202411,4141061000,60958.51
202412,4141061000,55297.08
202501,4141061000,59113.23
202502,4141061000,52764.57
202503,4141061000,58675.37
202504,4141061000,63076.4
202505,4141061000,67071.51
202506,4141061000,61717.48
202307,4141062000,721674.6
202308,4141062000,713813.3
202309,4141062000,700143.25
202310,4141062000,720515.6
202311,4141062000,683543.06
202312,4141062000,724958.9
202401,4141062000,697607.3
202402,4141062000,658359.6
202403,4141062000,699051.56
202404,4141062000,707659.0
202405,4141062000,717792.9
202406,4141062000,700962.25
202407,4141062000,711689.8
202408,4141062000,695943.8
202409,4141062000,698031.94
202410,4141062000,694328.0
202411,4141062000,668144.94
202412,4141062000,683259.4
202501,4141062000,693990.44
202502,4141062000,640710.75
202503,4141062000,682073.1
202504,4141062000,667625.5
202505,4141062000,693109.44
202506,4141062000,673170.9
202307,4141063000,136118.31
202308,4141063000,131875.62
202309,4141063000,128370.25
202310,4141063000,129534.19
202311,4141063000,129166.35
202312,4141063000,127414.39
202401,4141063000,124785.97
202402,4141063000,119159.69
202403,4141063000,126115.69
202404,4141063000,131816.17
202405,4141063000,130526.73
202406,4141063000,123781.59
202407,4141063000,127554.89
202408,4141063000,122461.97
202409,4141063000,131372.34
202410,4141063000,127039.63
202411,4141063000,140503.23
202412,4141063000,123078.07
202501,4141063000,126690.82
202502,4141063000,119708.26
202503,4141063000,124355.73
202504,4141063000,126038.03
202505,4141063000,122534.88
202506,4141063000,120921.41
202307,4143051000,150182.86
202308,4143051000,140179.4
202309,4143051000,157166.81
202310,4143051000,158300.19
202311,4143051000,153371.22
202312,4143051000,148389.69
202401,4143051000,149903.73
202402,4143051000,140123.77
202403,4143051000,148567.12
202404,4143051000,146554.31
202405,4143051000,151831.11
202406,4143051000,144188.47
202407,4143051000,150927.34
202408,4143051000,148897.05
202409,4143051000,152528.31
202410,4143051000,149584.6
202411,4143051000,150175.48
202412,4143051000,144983.17
202501,4143051000,144564.56
202502,4143051000,142566.06
202503,4143051000,148071.03
202504,4143051000,148249.98
202505,4143051000,146822.67
202506,4143051000,146603.98
202307,4143052000,185823.36
202308,4143052000,184968.44
202309,4143052000,184219.34
202310,4143052000,191726.39
202311,4143052000,195430.42
202312,4143052000,195231.3
202401,4143052000,190143.56
202402,4143052000,175955.17
202403,4143052000,195426.5
202404,4143052000,209926.38
202405,4143052000,209296.4
202406,4143052000,198143.12
202407,4143052000,202164.86
202408,4143052000,192308.17
202409,4143052000,204271.38
202410,4143052000,206327.88
202411,4143052000,194938.94
202412,4143052000,189284.64
202501,4143052000,196403.12
202502,4143052000,187845.47
202503,4143052000,201437.33
202504,4143052000,200888.39
202505,4143052000,197503.81
202506,4143052000,189129.19
202307,4143053000,405870.94
202308,4143053000,396439.16
202309,4143053000,392925.3
202310,4143053000,398578.9
202311,4143053000,385357.78
202312,4143053000,381972.8
202401,4143053000,368009.75
202402,4143053000,348218.47
202403,4143053000,372930.4
202404,4143053000,389966.62
202405,4143053000,386008.34
202406,4143053000,368440.56
202407,4143053000,382549.06
202408,4143053000,379010.97
202409,4143053000,389251.62
202410,4143053000,376917.75
202411,4143053000,378641.56
202412,4143053000,376608.97
202501,4143053000,407409.47
202502,4143053000,347855.72
202503,4143053000,378815.34
202504,4143053000,375530.25
202505,4143053000,373083.1
202506,4143053000,367005.22
202307,4143054000,1276485.2
202308,4143054000,1244474.9
202309,4143054000,1294791.1
202310,4143054000,1333699.2
202311,4143054000,1298349.0
202312,4143054000,1279951.6
202401,4143054000,1175268.4
202402,4143054000,1094418.4
202403,4143054000,1246405.6
202404,4143054000,1280887.1
202405,4143054000,1302765.0
202406,4143054000,1275436.1
202407,4143054000,1255624.5
202408,4143054000,1238000.0
202409,4143054000,1291102.0
202410,4143054000,1265826.6
202411,4143054000,1217856.0
202412,4143054000,1189641.4
202501,4143054000,1236979.0
202502,4143054000,1115764.5
202503,4143054000,1294272.4
202504,4143054000,1270544.2
202505,4143054000,1237508.0
202506,4143054000,1184284.1
202307,4143055000,96875.46
202308,4143055000,96724.67
202309,4143055000,93151.56
202310,4143055000,96851.52
202311,4143055000,93028.11
202312,4143055000,94276.58
202401,4143055000,92310.87
202402,4143055000,90309.31
202403,4143055000,93630.24
202404,4143055000,93621.99
202405,4143055000,93235.4
202406,4143055000,89260.58
202407,4143055000,91610.98
202408,4143055000,93828.44
202409,4143055000,100858.46
202410,4143055000,95804.63
202411,4143055000,101390.98
202412,4143055000,94432.66
202501,4143055000,99625.72
202502,4143055000,88756.84
202503,4143055000,94691.24
202504,4143055000,81105.63
202505,4143055000,88709.26
202506,4143055000,104894.24
202307,4143056000,157113.8
202308,4143056000,153220.39
202309,4143056000,152714.34
202310,4143056000,153531.78
202311,4143056000,142960.2
202312,4143056000,144113.84
202401,4143056000,138908.88
202402,4143056000,131526.53
202403,4143056000,145839.39
202404,4143056000,154374.64
202405,4143056000,158051.06
202406,4143056000,150863.4
202407,4143056000,151994.73
202408,4143056000,155137.05
202409,4143056000,158666.72
202410,4143056000,153837.84
202411,4143056000,147871.12
202412,4143056000,144651.67
202501,4143056000,152285.75
202502,4143056000,141532.45
202503,4143056000,148689.31
202504,4143056000,149431.03
202505,4143056000,154669.77
202506,4143056000,148960.31
202307,4145051000,33810.02
202308,4145051000,34647.45
202309,4145051000,35801.02
202310,4145051000,35475.11
202311,4145051000,31220.57
202312,4145051000,29695.13
202401,4145051000,28600.36
202402,4145051000,26553.44
202403,4145051000,31757.98
202404,4145051000,33035.15
202405,4145051000,34285.64
202406,4145051000,31632.98
202407,4145051000,31334.94
202408,4145051000,31766.74
202409,4145051000,33222.98
202410,4145051000,32165.31
202411,4145051000,30013.27
202412,4145051000,27418.82
202501,4145051000,28667.97
202502,4145051000,26978.54
202503,4145051000,28463.15
202504,4145051000,27575.33
202505,4145051000,32381.57
202506,4145051000,28246.6
202307,4145052000,207683.42
202308,4145052000,205289.89
202309,4145052000,194296.48
202310,4145052000,195000.4
202311,4145052000,189563.6
202312,4145052000,187516.38
202401,4145052000,187281.45
202402,4145052000,174951.22
202403,4145052000,196358.38
202404,4145052000,193120.81
202405,4145052000,185795.75
202406,4145052000,190132.92
202407,4145052000,185352.69
202408,4145052000,186113.19
202409,4145052000,197152.48
202410,4145052000,184838.2
202411,4145052000,179503.7
202412,4145052000,183363.62
202501,4145052000,197785.06
202502,4145052000,197025.52
202503,4145052000,212741.0
202504,4145052000,202465.84
202505,4145052000,213433.95
202506,4145052000,207885.0
202307,4145053000,136865.88
202308,4145053000,131360.62
202309,4145053000,128146.36
202310,4145053000,127883.18
202311,4145053000,122435.27
202312,4145053000,139549.6
202401,4145053000,125679.1
202402,4145053000,118275.35
202403,4145053000,127753.16
202404,4145053000,135491.69
202405,4145053000,131469.44
202406,4145053000,132061.38
202407,4145053000,133360.98
202408,4145053000,139719.4
202409,4145053000,139394.0
202410,4145053000,126879.91
202411,4145053000,125210.64
202412,4145053000,131782.86
202501,4145053000,137452.66
202502,4145053000,121996.09
202503,4145053000,133514.44
202504,4145053000,126274.78
202505,4145053000,128078.08
202506,4145053000,125545.55
202307,4145054000,43773.09
202308,4145054000,44721.42
202309,4145054000,45566.76
202310,4145054000,44663.16
202311,4145054000,43658.2
202312,4145054000,43378.85
202401,4145054000,41448.77
202402,4145054000,39054.7
202403,4145054000,44587.63
202404,4145054000,47016.68
202405,4145054000,45035.95
202406,4145054000,44592.03
202407,4145054000,43887.58
202408,4145054000,44644.29
202409,4145054000,49441.93
202410,4145054000,44703.22
202411,4145054000,43748.7
202412,4145054000,43590.69
202501,4145054000,45246.63
202502,4145054000,38924.22
202503,4145054000,43471.63
202504,4145054000,41329.75
202505,4145054000,42389.58
202506,4145054000,40732.12
202307,4145055000,646204.3
202308,4145055000,611785.56
202309,4145055000,611494.75
202310,4145055000,626888.1
202311,4145055000,600049.9
202312,4145055000,606196.4
202401,4145055000,601612.7
202402,4145055000,569924.8
202403,4145055000,602965.8
202404,4145055000,662652.56
202405,4145055000,611818.6
202406,4145055000,632898.7
202407,4145055000,621178.6
202408,4145055000,643866.94
202409,4145055000,704993.25
202410,4145055000,624883.8
202411,4145055000,614107.9
202412,4145055000,624270.06
202501,4145055000,676850.1
202502,4145055000,615614.0
202503,4145055000,660370.7
202504,4145055000,618404.5
202505,4145055000,590565.5
202506,4145055000,568578.8
202307,4145056000,523147.34
202308,4145056000,511887.97
202309,4145056000,497463.03
202310,4145056000,527432.9
202311,4145056000,495054.1
202312,4145056000,498945.06
202401,4145056000,487467.38
202402,4145056000,448071.56
202403,4145056000,505334.28
202404,4145056000,611827.4
202405,4145056000,570874.9
202406,4145056000,533630.25
202407,4145056000,542088.5
202408,4145056000,531606.6
202409,4145056000,582198.1
202410,4145056000,544483.6
202411,4145056000,524683.4
202412,4145056000,532296.75
202501,4145056000,547180.8
202502,4145056000,522449.16
202503,4145056000,561324.06
202504,4145056000,545749.06
202505,4145056000,539749.94
202506,4145056000,515814.5
202307,4145058000,19757.93
202308,4145058000,19244.07
202309,4145058000,18365.93
202310,4145058000,18870.44
202311,4145058000,18298.11
202312,4145058000,17639.57
202401,4145058000,17694.9
202402,4145058000,15846.17
202403,4145058000,18649.07
202404,4145058000,18770.08
202405,4145058000,18919.82
202406,4145058000,18109.37
202407,4145058000,18366.41
202408,4145058000,17536.25
202409,4145058000,18629.15
202410,4145058000,18262.01
202411,4145058000,17671.35
202412,4145058000,16605.92
202501,4145058000,18126.52
202502,4145058000,18875.01
202503,4145058000,18608.32
202504,4145058000,19109.0
202505,4145058000,19750.3
202506,4145058000,19791.06
202307,4145058200,36354.57
202308,4145058200,36047.86
202309,4145058200,35527.85
202310,4145058200,36076.07
202311,4145058200,34896.26
202312,4145058200,35413.6
202401,4145058200,32983.4
202402,4145058200,32894.53
202403,4145058200,38130.51
202404,4145058200,40414.67
202405,4145058200,38920.42
202406,4145058200,39104.33
202407,4145058200,37104.12
202408,4145058200,36604.15
202409,4145058200,38975.94
202410,4145058200,36132.49
202411,4145058200,37783.09
202412,4145058200,37210.32
202501,4145058200,37409.33
202502,4145058200,35212.42
202503,4145058200,36899.68
202504,4145058200,36071.51
202505,4145058200,36679.7
202506,4145058200,36478.22
202307,4145058500,665813.75
202308,4145058500,628443.0
202309,4145058500,630929.06
202310,4145058500,630686.0
202311,4145058500,613773.7
202312,4145058500,644833.4
202401,4145058500,610178.25
202402,4145058500,568067.3
202403,4145058500,637238.5
202404,4145058500,615895.75
202405,4145058500,610255.8
202406,4145058500,628292.06
202407,4145058500,620016.5
202408,4145058500,643986.0
202409,4145058500,721268.4
202410,4145058500,649530.25
202411,4145058500,709532.2
202412,4145058500,667240.06
202501,4145058500,680913.2
202502,4145058500,626738.56
202503,4145058500,682254.0
202504,4145058500,655980.06
202505,4145058500,683106.8
202506,4145058500,670042.3
202307,4145059000,1066.07
202308,4145059000,1080.85
202309,4145059000,1057.8
202310,4145059000,977.92
202311,4145059000,929.46
202312,4145059000,821.07
202401,4145059000,758.18
202402,4145059000,675.97
202403,4145059000,753.65
202404,4145059000,786.51
202405,4145059000,796.92
202406,4145059000,734.61
202407,4145059000,744.04
202408,4145059000,747.0
202409,4145059000,746.88
202410,4145059000,670.02
202411,4145059000,617.64
202412,4145059000,558.99
202501,4145059000,527.83
202502,4145059000,519.65
202503,4145059000,527.05
202504,4145059000,548.26
202505,4145059000,552.22
202506,4145059000,511.86
202307,4145060000,88544.03
202308,4145060000,87198.18
202309,4145060000,85378.88
202310,4145060000,87429.64
202311,4145060000,88316.4
202312,4145060000,83439.86
202401,4145060000,83980.18
202402,4145060000,75099.8
202403,4145060000,84674.41
202404,4145060000,86643.81
202405,4145060000,86538.44
202406,4145060000,81980.31
202407,4145060000,84949.63
202408,4145060000,81880.08
202409,4145060000,86046.28
202410,4145060000,87472.5
202411,4145060000,86185.51
202412,4145060000,84583.75
202501,4145060000,82457.38
202502,4145060000,84257.08
202503,4145060000,82127.02
202504,4145060000,85459.53
202505,4145060000,82314.97
202506,4145060000,79684.68
202307,4145061000,532410.1
202308,4145061000,511939.47
202309,4145061000,495466.47
202310,4145061000,512375.62
202311,4145061000,490279.28
202312,4145061000,504016.8
202401,4145061000,502626.8
202402,4145061000,464575.88
202403,4145061000,552153.4
202404,4145061000,546296.2
202405,4145061000,541359.94
202406,4145061000,531005.4
202407,4145061000,531616.44
202408,4145061000,520251.94
202409,4145061000,547534.44
202410,4145061000,529462.7
202411,4145061000,511222.56
202412,4145061000,523493.12
202501,4145061000,542335.56
202502,4145061000,509239.6
202503,4145061000,532600.25
202504,4145061000,517998.84
202505,4145061000,540431.56
202506,4145061000,520861.94
202307,4145062000,110784.7
202308,4145062000,106667.96
202309,4145062000,105538.88
202310,4145062000,109398.68
202311,4145062000,103668.51
202312,4145062000,104042.17
202401,4145062000,104420.53
202402,4145062000,98947.8
202403,4145062000,111714.91
202404,4145062000,121641.49
202405,4145062000,119341.74
202406,4145062000,119905.14
202407,4145062000,113968.91
202408,4145062000,110415.22
202409,4145062000,118921.8
202410,4145062000,111692.7
202411,4145062000,108373.58
202412,4145062000,107769.52
202501,4145062000,110437.28
202502,4145062000,105504.32
202503,4145062000,112032.06
202504,4145062000,110112.47
202505,4145062000,112547.85
202506,4145062000,111059.17
202308,4145063000,481928.38
202309,4145063000,474516.66
202310,4145063000,491681.97
202311,4145063000,488334.22
202312,4145063000,487859.6
202401,4145063000,500386.38
202402,4145063000,457523.66
202403,4145063000,491016.2
202404,4145063000,522465.12
202405,4145063000,519504.1
202406,4145063000,513182.5
202407,4145063000,524588.25
202408,4145063000,504840.84
202409,4145063000,545350.2
202410,4145063000,515332.8
202411,4145063000,503801.25
202412,4145063000,513720.2
202501,4145063000,558214.94
202502,4145063000,534659.25
202503,4145063000,552004.9
202504,4145063000,536566.44
202505,4145063000,534880.3
202506,4145063000,534947.3
202307,4146125000,111732.78
202308,4146125000,126289.61
202309,4146125000,110246.79
202310,4146125000,138369.58
202311,4146125000,111477.14
202312,4146125000,94787.77
202401,4146125000,89527.07
202402,4146125000,98856.39
202403,4146125000,103268.62
202404,4146125000,128964.71
202405,4146125000,138180.66
202406,4146125000,115808.59
202407,4146125000,107872.07
202408,4146125000,118472.92
202409,4146125000,121817.97
202410,4146125000,140099.3
202411,4146125000,108530.87
202412,4146125000,85158.56
202501,4146125000,86409.69
202502,4146125000,89939.96
202503,4146125000,97181.04
202504,4146125000,119618.07
202505,4146125000,131353.22
202506,4146125000,113709.63
202307,4146125300,29264.21
202308,4146125300,29968.34
202309,4146125300,34129.88
202310,4146125300,34959.02
202311,4146125300,35699.5
202312,4146125300,33634.25
202401,4146125300,30000.31
202402,4146125300,29460.91
202403,4146125300,43077.69
202404,4146125300,36484.0
202405,4146125300,37422.08
202406,4146125300,34329.64
202407,4146125300,32576.28
202408,4146125300,32519.17
202409,4146125300,39898.39
202410,4146125300,34192.93
202411,4146125300,34341.33
202412,4146125300,35054.56
202501,4146125300,41094.54
202502,4146125300,39755.75
202503,4146125300,48814.42
202504,4146125300,43593.89
202505,4146125300,44694.61
202506,4146125300,41831.75
202307,4146125600,11001.16
202308,4146125600,11574.22
202309,4146125600,11759.05
202310,4146125600,13285.64
202311,4146125600,13490.73
202312,4146125600,12056.99
202401,4146125600,11966.83
202402,4146125600,11244.22
202403,4146125600,13085.88
202404,4146125600,13173.01
202405,4146125600,13353.53
202406,4146125600,12550.07
202407,4146125600,12432.07
202408,4146125600,12132.47
202409,4146125600,12821.87
202410,4146125600,11668.6
202411,4146125600,11083.89
202412,4146125600,10376.19
202501,4146125600,11018.33
202502,4146125600,11437.26
202503,4146125600,13077.76
202504,4146125600,13505.36
202505,4146125600,13611.65
202506,4146125600,13417.79
202307,4146125900,17084.45
202308,4146125900,16618.73
202309,4146125900,17983.01
202310,4146125900,19151.82
202311,4146125900,19427.65
202312,4146125900,17660.87
202401,4146125900,17437.85
202402,4146125900,17632.69
202403,4146125900,19353.66
202404,4146125900,19897.4
202405,4146125900,20445.43
202406,4146125900,19271.13
202407,4146125900,19248.96
