행정동코드,행정구역,기준연월,총인구수
4121064000,경기도 광명시 소하1동,202502,29590.0
4121064000,경기도 광명시 소하1동,202503,29497.0
4121064000,경기도 광명시 소하1동,202504,29482.0
4121064000,경기도 광명시 소하1동,202505,29466.0
4121064000,경기도 광명시 소하1동,202506,29368.0
4121065000,경기도 광명시 소하2동,202307,27056.0
4121065000,경기도 광명시 소하2동,202308,26928.0
4121065000,경기도 광명시 소하2동,202309,26888.0
4121065000,경기도 광명시 소하2동,202310,26807.0
4121065000,경기도 광명시 소하2동,202311,26714.0
4121065000,경기도 광명시 소하2동,202312,26637.0
4121065000,경기도 광명시 소하2동,202401,26554.0
4121065000,경기도 광명시 소하2동,202402,26402.0
4121065000,경기도 광명시 소하2동,202403,26333.0
4121065000,경기도 광명시 소하2동,202404,26245.0
4121065000,경기도 광명시 소하2동,202405,26207.0
4121065000,경기도 광명시 소하2동,202406,26125.0
4121065000,경기도 광명시 소하2동,202407,26048.0
4121065000,경기도 광명시 소하2동,202408,25981.0
4121065000,경기도 광명시 소하2동,202409,25932.0
4121065000,경기도 광명시 소하2동,202410,25854.0
4121065000,경기도 광명시 소하2동,202411,25767.0
4121065000,경기도 광명시 소하2동,202412,25782.0
4121065000,경기도 광명시 소하2동,202501,25715.0
4121065000,경기도 광명시 소하2동,202502,25633.0
4121065000,경기도 광명시 소하2동,202503,25571.0
4121065000,경기도 광명시 소하2동,202504,25538.0
4121065000,경기도 광명시 소하2동,202505,25512.0
4121065000,경기도 광명시 소하2동,202506,25392.0
4121065500,경기도 광명시 일직동,202307,21819.0
4121065500,경기도 광명시 일직동,202308,21793.0
4121065500,경기도 광명시 일직동,202309,21819.0
4121065500,경기도 광명시 일직동,202310,21783.0
4121065500,경기도 광명시 일직동,202311,21746.0
4121065500,경기도 광명시 일직동,202312,21744.0
4121065500,경기도 광명시 일직동,202401,21681.0
4121065500,경기도 광명시 일직동,202402,21627.0
4121065500,경기도 광명시 일직동,202403,21638.0
4121065500,경기도 광명시 일직동,202404,21625.0
4121065500,경기도 광명시 일직동,202405,21627.0
4121065500,경기도 광명시 일직동,202406,21623.0
4121065500,경기도 광명시 일직동,202407,21637.0
4121065500,경기도 광명시 일직동,202408,21616.0
4121065500,경기도 광명시 일직동,202409,21605.0
4121065500,경기도 광명시 일직동,202410,21634.0
4121065500,경기도 광명시 일직동,202411,21637.0
4121065500,경기도 광명시 일직동,202412,21583.0
4121065500,경기도 광명시 일직동,202501,21567.0
4121065500,경기도 광명시 일직동,202502,21498.0
4121065500,경기도 광명시 일직동,202503,21489.0
4121065500,경기도 광명시 일직동,202504,21448.0
4121065500,경기도 광명시 일직동,202505,21433.0
4121065500,경기도 광명시 일직동,202506,21339.0
4121066000,경기도 광명시 학온동,202307,1955.0
4121066000,경기도 광명시 학온동,202308,1965.0
4121066000,경기도 광명시 학온동,202309,1957.0
4121066000,경기도 광명시 학온동,202310,1946.0
4121066000,경기도 광명시 학온동,202311,1929.0
4121066000,경기도 광명시 학온동,202312,1904.0
4121066000,경기도 광명시 학온동,202401,1885.0
4121066000,경기도 광명시 학온동,202402,1870.0
4121066000,경기도 광명시 학온동,202403,1850.0
4121066000,경기도 광명시 학온동,202404,1837.0
4121066000,경기도 광명시 학온동,202405,1829.0
4121066000,경기도 광명시 학온동,202406,1825.0
4121066000,경기도 광명시 학온동,202407,1813.0
4121066000,경기도 광명시 학온동,202408,1806.0
4121066000,경기도 광명시 학온동,202409,1790.0
4121066000,경기도 광명시 학온동,202410,1783.0
4121066000,경기도 광명시 학온동,202411,1761.0
4121066000,경기도 광명시 학온동,202412,1743.0
4121066000,경기도 광명시 학온동,202501,1744.0
4121066000,경기도 광명시 학온동,202502,1712.0
4121066000,경기도 광명시 학온동,202503,1719.0
4121066000,경기도 광명시 학온동,202504,1709.0
4121066000,경기도 광명시 학온동,202505,1698.0
4121066000,경기도 광명시 학온동,202506,1697.0
4122051000,경기도 평택시 중앙동,202307,43520.0
4122051000,경기도 평택시 중앙동,202308,43466.0
4122051000,경기도 평택시 중앙동,202309,43398.0
4122051000,경기도 평택시 중앙동,202310,43382.0
4122051000,경기도 평택시 중앙동,202311,43353.0
4122051000,경기도 평택시 중앙동,202312,43275.0
4122051000,경기도 평택시 중앙동,202401,43284.0
4122051000,경기도 평택시 중앙동,202402,43228.0
4122051000,경기도 평택시 중앙동,202403,43146.0
4122051000,경기도 평택시 중앙동,202404,43136.0
4122051000,경기도 평택시 중앙동,202405,43178.0
4122051000,경기도 평택시 중앙동,202406,43071.0
4122051000,경기도 평택시 중앙동,202407,42987.0
4122051000,경기도 평택시 중앙동,202408,42990.0
4122051000,경기도 평택시 중앙동,202409,42894.0
4122051000,경기도 평택시 중앙동,202410,42886.0
4122051000,경기도 평택시 중앙동,202411,42785.0
4122051000,경기도 평택시 중앙동,202412,42765.0
4122051000,경기도 평택시 중앙동,202501,42847.0
4122051000,경기도 평택시 중앙동,202502,42919.0
4122051000,경기도 평택시 중앙동,202503,42831.0
4122051000,경기도 평택시 중앙동,202504,42729.0
4122051000,경기도 평택시 중앙동,202505,42570.0
4122051000,경기도 평택시 중앙동,202506,42559.0
4122052000,경기도 평택시 서정동,202307,24112.0
4122052000,경기도 평택시 서정동,202308,24042.0
4122052000,경기도 평택시 서정동,202309,23981.0
4122052000,경기도 평택시 서정동,202310,23960.0
4122052000,경기도 평택시 서정동,202311,23891.0
4122052000,경기도 평택시 서정동,202312,23875.0
4122052000,경기도 평택시 서정동,202401,23835.0
4122052000,경기도 평택시 서정동,202402,23818.0
4122052000,경기도 평택시 서정동,202403,24407.0
4122052000,경기도 평택시 서정동,202404,24957.0
4122052000,경기도 평택시 서정동,202405,25129.0
4122052000,경기도 평택시 서정동,202406,25169.0
4122052000,경기도 평택시 서정동,202407,25207.0
4122052000,경기도 평택시 서정동,202408,25209.0
4122052000,경기도 평택시 서정동,202409,25150.0
4122052000,경기도 평택시 서정동,202410,25144.0
4122052000,경기도 평택시 서정동,202411,25047.0
4122052000,경기도 평택시 서정동,202412,24958.0
4122052000,경기도 평택시 서정동,202501,24943.0
4122052000,경기도 평택시 서정동,202502,24888.0
4122052000,경기도 평택시 서정동,202503,24905.0
4122052000,경기도 평택시 서정동,202504,24867.0
4122052000,경기도 평택시 서정동,202505,24799.0
4122052000,경기도 평택시 서정동,202506,24740.0
4122053500,경기도 평택시 송탄동,202307,22076.0
4122053500,경기도 평택시 송탄동,202308,22022.0
4122053500,경기도 평택시 송탄동,202309,22016.0
4122053500,경기도 평택시 송탄동,202310,21934.0
4122053500,경기도 평택시 송탄동,202311,21857.0
4122053500,경기도 평택시 송탄동,202312,21903.0
4122053500,경기도 평택시 송탄동,202401,21866.0
4122053500,경기도 평택시 송탄동,202402,21957.0
4122053500,경기도 평택시 송탄동,202403,22710.0
4122053500,경기도 평택시 송탄동,202404,23115.0
4122053500,경기도 평택시 송탄동,202405,23245.0
4122053500,경기도 평택시 송탄동,202406,23339.0
4122053500,경기도 평택시 송탄동,202407,23410.0
4122053500,경기도 평택시 송탄동,202408,23467.0
4122053500,경기도 평택시 송탄동,202409,23454.0
4122053500,경기도 평택시 송탄동,202410,23479.0
4122053500,경기도 평택시 송탄동,202411,23512.0
4122053500,경기도 평택시 송탄동,202412,23498.0
4122053500,경기도 평택시 송탄동,202501,23525.0
4122053500,경기도 평택시 송탄동,202502,23513.0
4122053500,경기도 평택시 송탄동,202503,23514.0
4122053500,경기도 평택시 송탄동,202504,23467.0
4122053500,경기도 평택시 송탄동,202505,23481.0
4122053500,경기도 평택시 송탄동,202506,23492.0
4122055000,경기도 평택시 지산동,202307,12689.0
4122055000,경기도 평택시 지산동,202308,12717.0
4122055000,경기도 평택시 지산동,202309,12716.0
4122055000,경기도 평택시 지산동,202310,12691.0
4122055000,경기도 평택시 지산동,202311,12699.0
4122055000,경기도 평택시 지산동,202312,12697.0
4122055000,경기도 평택시 지산동,202401,12710.0
4122055000,경기도 평택시 지산동,202402,12700.0
4122055000,경기도 평택시 지산동,202403,12680.0
4122055000,경기도 평택시 지산동,202404,12589.0
4122055000,경기도 평택시 지산동,202405,12553.0
4122055000,경기도 평택시 지산동,202406,12556.0
4122055000,경기도 평택시 지산동,202407,12540.0
4122055000,경기도 평택시 지산동,202408,12422.0
4122055000,경기도 평택시 지산동,202409,12374.0
4122055000,경기도 평택시 지산동,202410,12349.0
4122055000,경기도 평택시 지산동,202411,12334.0
4122055000,경기도 평택시 지산동,202412,12312.0
4122055000,경기도 평택시 지산동,202501,12279.0
4122055000,경기도 평택시 지산동,202502,12271.0
4122055000,경기도 평택시 지산동,202503,12233.0
4122055000,경기도 평택시 지산동,202504,12209.0
4122055000,경기도 평택시 지산동,202505,12171.0
4122055000,경기도 평택시 지산동,202506,12136.0
4122056000,경기도 평택시 송북동,202307,21574.0
4122056000,경기도 평택시 송북동,202308,21522.0
4122056000,경기도 평택시 송북동,202309,21494.0
4122056000,경기도 평택시 송북동,202310,21442.0
4122056000,경기도 평택시 송북동,202311,21401.0
4122056000,경기도 평택시 송북동,202312,21375.0
4122056000,경기도 평택시 송북동,202401,21345.0
4122056000,경기도 평택시 송북동,202402,21290.0
4122056000,경기도 평택시 송북동,202403,21187.0
4122056000,경기도 평택시 송북동,202404,21057.0
4122056000,경기도 평택시 송북동,202405,21017.0
4122056000,경기도 평택시 송북동,202406,20975.0
4122056000,경기도 평택시 송북동,202407,20909.0
4122056000,경기도 평택시 송북동,202408,20857.0
4122056000,경기도 평택시 송북동,202409,20858.0
4122056000,경기도 평택시 송북동,202410,20774.0
4122056000,경기도 평택시 송북동,202411,20752.0
4122056000,경기도 평택시 송북동,202412,20759.0
4122056000,경기도 평택시 송북동,202501,20725.0
4122056000,경기도 평택시 송북동,202502,20675.0
4122056000,경기도 평택시 송북동,202503,20641.0
4122056000,경기도 평택시 송북동,202504,20607.0
4122056000,경기도 평택시 송북동,202505,20545.0
4122056000,경기도 평택시 송북동,202506,20571.0
4122057000,경기도 평택시 신장1동,202307,7126.0
4122057000,경기도 평택시 신장1동,202308,7092.0
4122057000,경기도 평택시 신장1동,202309,7098.0
4122057000,경기도 평택시 신장1동,202310,7098.0
4122057000,경기도 평택시 신장1동,202311,7043.0
4122057000,경기도 평택시 신장1동,202312,7058.0
4122057000,경기도 평택시 신장1동,202401,7016.0
4122057000,경기도 평택시 신장1동,202402,6974.0
4122057000,경기도 평택시 신장1동,202403,6927.0
4122057000,경기도 평택시 신장1동,202404,6912.0
4122057000,경기도 평택시 신장1동,202405,6926.0
4122057000,경기도 평택시 신장1동,202406,6913.0
4122057000,경기도 평택시 신장1동,202407,6892.0
4122057000,경기도 평택시 신장1동,202408,6878.0
4122057000,경기도 평택시 신장1동,202409,6811.0
4122057000,경기도 평택시 신장1동,202410,6813.0
4122057000,경기도 평택시 신장1동,202411,6785.0
4122057000,경기도 평택시 신장1동,202412,6757.0
4122057000,경기도 평택시 신장1동,202501,6745.0
4122057000,경기도 평택시 신장1동,202502,6702.0
4122057000,경기도 평택시 신장1동,202503,6685.0
4122057000,경기도 평택시 신장1동,202504,6693.0
4122057000,경기도 평택시 신장1동,202505,6678.0
4122057000,경기도 평택시 신장1동,202506,6694.0
4122058000,경기도 평택시 신장2동,202307,5141.0
4122058000,경기도 평택시 신장2동,202308,5126.0
4122058000,경기도 평택시 신장2동,202309,5101.0
4122058000,경기도 평택시 신장2동,202310,5108.0
4122058000,경기도 평택시 신장2동,202311,5105.0
4122058000,경기도 평택시 신장2동,202312,5108.0
4122058000,경기도 평택시 신장2동,202401,5107.0
4122058000,경기도 평택시 신장2동,202402,5129.0
4122058000,경기도 평택시 신장2동,202403,5120.0
4122058000,경기도 평택시 신장2동,202404,5121.0
4122058000,경기도 평택시 신장2동,202405,5110.0
4122058000,경기도 평택시 신장2동,202406,5091.0
4122058000,경기도 평택시 신장2동,202407,5068.0
4122058000,경기도 평택시 신장2동,202408,5016.0
4122058000,경기도 평택시 신장2동,202409,5020.0
4122058000,경기도 평택시 신장2동,202410,4986.0
4122058000,경기도 평택시 신장2동,202411,4948.0
4122058000,경기도 평택시 신장2동,202412,4910.0
4122058000,경기도 평택시 신장2동,202501,4893.0
4122058000,경기도 평택시 신장2동,202502,4852.0
4122058000,경기도 평택시 신장2동,202503,4835.0
4122058000,경기도 평택시 신장2동,202504,4822.0
4122058000,경기도 평택시 신장2동,202505,4827.0
4122058000,경기도 평택시 신장2동,202506,4815.0
4122059000,경기도 평택시 신평동,202307,20742.0
4122059000,경기도 평택시 신평동,202308,20673.0
4122059000,경기도 평택시 신평동,202309,20636.0
4122059000,경기도 평택시 신평동,202310,20615.0
4122059000,경기도 평택시 신평동,202311,20592.0
4122059000,경기도 평택시 신평동,202312,20563.0
4122059000,경기도 평택시 신평동,202401,20521.0
4122059000,경기도 평택시 신평동,202402,20509.0
4122059000,경기도 평택시 신평동,202403,20490.0
4122059000,경기도 평택시 신평동,202404,20392.0
4122059000,경기도 평택시 신평동,202405,20289.0
4122059000,경기도 평택시 신평동,202406,20219.0
4122059000,경기도 평택시 신평동,202407,20141.0
4122059000,경기도 평택시 신평동,202408,20067.0
4122059000,경기도 평택시 신평동,202409,20030.0
4122059000,경기도 평택시 신평동,202410,19979.0
4122059000,경기도 평택시 신평동,202411,19886.0
4122059000,경기도 평택시 신평동,202412,19868.0
4122059000,경기도 평택시 신평동,202501,19801.0
4122059000,경기도 평택시 신평동,202502,19751.0
4122059000,경기도 평택시 신평동,202503,19776.0
4122059000,경기도 평택시 신평동,202504,19663.0
4122059000,경기도 평택시 신평동,202505,19577.0
4122059000,경기도 평택시 신평동,202506,19532.0
4122060000,경기도 평택시 원평동,202307,13357.0
4122060000,경기도 평택시 원평동,202308,13304.0
4122060000,경기도 평택시 원평동,202309,13328.0
4122060000,경기도 평택시 원평동,202310,13313.0
4122060000,경기도 평택시 원평동,202311,13305.0
4122060000,경기도 평택시 원평동,202312,13296.0
4122060000,경기도 평택시 원평동,202401,13293.0
4122060000,경기도 평택시 원평동,202402,13284.0
4122060000,경기도 평택시 원평동,202403,13220.0
4122060000,경기도 평택시 원평동,202404,13240.0
4122060000,경기도 평택시 원평동,202405,13226.0
4122060000,경기도 평택시 원평동,202406,13244.0
4122060000,경기도 평택시 원평동,202407,13199.0
4122060000,경기도 평택시 원평동,202408,13153.0
4122060000,경기도 평택시 원평동,202409,13107.0
4122060000,경기도 평택시 원평동,202410,13032.0
4122060000,경기도 평택시 원평동,202411,12995.0
4122060000,경기도 평택시 원평동,202412,12967.0
4122060000,경기도 평택시 원평동,202501,12965.0
4122060000,경기도 평택시 원평동,202502,12945.0
4122060000,경기도 평택시 원평동,202503,12895.0
4122060000,경기도 평택시 원평동,202504,12787.0
4122060000,경기도 평택시 원평동,202505,12735.0
4122060000,경기도 평택시 원평동,202506,12727.0
4122061000,경기도 평택시 통복동,202307,3914.0
4122061000,경기도 평택시 통복동,202308,3900.0
4122061000,경기도 평택시 통복동,202309,3883.0
4122061000,경기도 평택시 통복동,202310,3865.0
4122061000,경기도 평택시 통복동,202311,3850.0
4122061000,경기도 평택시 통복동,202312,3818.0
4122061000,경기도 평택시 통복동,202401,3783.0
4122061000,경기도 평택시 통복동,202402,3780.0
4122061000,경기도 평택시 통복동,202403,3772.0
4122061000,경기도 평택시 통복동,202404,3753.0
4122061000,경기도 평택시 통복동,202405,3733.0
4122061000,경기도 평택시 통복동,202406,3714.0
4122061000,경기도 평택시 통복동,202407,3710.0
4122061000,경기도 평택시 통복동,202408,3748.0
4122061000,경기도 평택시 통복동,202409,4454.0
4122061000,경기도 평택시 통복동,202410,5019.0
4122061000,경기도 평택시 통복동,202411,5187.0
4122061000,경기도 평택시 통복동,202412,5272.0
4122061000,경기도 평택시 통복동,202501,5375.0
4122061000,경기도 평택시 통복동,202502,5404.0
4122061000,경기도 평택시 통복동,202503,5448.0
4122061000,경기도 평택시 통복동,202504,5850.0
4122061000,경기도 평택시 통복동,202505,6169.0
4122061000,경기도 평택시 통복동,202506,6372.0
4122062000,경기도 평택시 비전1동,202307,51572.0
4122062000,경기도 평택시 비전1동,202308,51479.0
4122062000,경기도 평택시 비전1동,202309,51587.0
4122062000,경기도 평택시 비전1동,202310,51593.0
4122062000,경기도 평택시 비전1동,202311,51537.0
4122062000,경기도 평택시 비전1동,202312,51603.0
4122062000,경기도 평택시 비전1동,202401,51698.0
4122062000,경기도 평택시 비전1동,202402,51708.0
4122062000,경기도 평택시 비전1동,202403,51603.0
4122062000,경기도 평택시 비전1동,202404,51560.0
4122062000,경기도 평택시 비전1동,202405,51528.0
4122062000,경기도 평택시 비전1동,202406,51445.0
4122062000,경기도 평택시 비전1동,202407,51330.0
4122062000,경기도 평택시 비전1동,202408,51234.0
4122062000,경기도 평택시 비전1동,202409,51120.0
4122062000,경기도 평택시 비전1동,202410,51031.0
4122062000,경기도 평택시 비전1동,202411,50915.0
4122062000,경기도 평택시 비전1동,202412,50881.0
4122062000,경기도 평택시 비전1동,202501,50869.0
4122062000,경기도 평택시 비전1동,202502,50802.0
4122062000,경기도 평택시 비전1동,202503,50747.0
4122062000,경기도 평택시 비전1동,202504,50623.0
4122062000,경기도 평택시 비전1동,202505,50425.0
4122062000,경기도 평택시 비전1동,202506,50320.0
4122063000,경기도 평택시 비전2동,202307,57803.0
4122063000,경기도 평택시 비전2동,202308,57698.0
4122063000,경기도 평택시 비전2동,202309,57692.0
4122063000,경기도 평택시 비전2동,202310,57694.0
4122063000,경기도 평택시 비전2동,202311,57673.0
4122063000,경기도 평택시 비전2동,202312,57657.0
4122063000,경기도 평택시 비전2동,202401,57647.0
4122063000,경기도 평택시 비전2동,202402,57568.0
4122063000,경기도 평택시 비전2동,202403,57413.0
4122063000,경기도 평택시 비전2동,202404,57345.0
4122063000,경기도 평택시 비전2동,202405,57307.0
4122063000,경기도 평택시 비전2동,202406,57228.0
4122063000,경기도 평택시 비전2동,202407,57137.0
4122063000,경기도 평택시 비전2동,202408,57064.0
4122063000,경기도 평택시 비전2동,202409,56920.0
4122063000,경기도 평택시 비전2동,202410,56828.0
4122063000,경기도 평택시 비전2동,202411,56711.0
4122063000,경기도 평택시 비전2동,202412,56637.0
4122063000,경기도 평택시 비전2동,202501,56628.0
4122063000,경기도 평택시 비전2동,202502,56450.0
4122063000,경기도 평택시 비전2동,202503,56367.0
4122063000,경기도 평택시 비전2동,202504,56268.0
4122063000,경기도 평택시 비전2동,202505,56199.0
4122063000,경기도 평택시 비전2동,202506,56119.0
4122063500,경기도 평택시 용이동,202307,25881.0
4122063500,경기도 평택시 용이동,202308,25886.0
4122063500,경기도 평택시 용이동,202309,25879.0
4122063500,경기도 평택시 용이동,202310,25864.0
4122063500,경기도 평택시 용이동,202311,25852.0
4122063500,경기도 평택시 용이동,202312,25882.0
4122063500,경기도 평택시 용이동,202401,25852.0
4122063500,경기도 평택시 용이동,202402,25871.0
4122063500,경기도 평택시 용이동,202403,25869.0
4122063500,경기도 평택시 용이동,202404,25872.0
4122063500,경기도 평택시 용이동,202405,25895.0
4122063500,경기도 평택시 용이동,202406,25903.0
4122063500,경기도 평택시 용이동,202407,25861.0
4122063500,경기도 평택시 용이동,202408,25799.0
4122063500,경기도 평택시 용이동,202409,25782.0
4122063500,경기도 평택시 용이동,202410,25826.0
4122063500,경기도 평택시 용이동,202411,25827.0
4122063500,경기도 평택시 용이동,202412,25758.0
4122063500,경기도 평택시 용이동,202501,25679.0
4122063500,경기도 평택시 용이동,202502,25621.0
4122063500,경기도 평택시 용이동,202503,25624.0
4122063500,경기도 평택시 용이동,202504,25563.0
4122063500,경기도 평택시 용이동,202505,25521.0
4122063500,경기도 평택시 용이동,202506,25492.0
4122064000,경기도 평택시 세교동,202307,36060.0
4122064000,경기도 평택시 세교동,202308,37033.0
4122064000,경기도 평택시 세교동,202309,37313.0
4122064000,경기도 평택시 세교동,202310,37488.0
4122064000,경기도 평택시 세교동,202311,37568.0
4122064000,경기도 평택시 세교동,202312,37632.0
4122064000,경기도 평택시 세교동,202401,37720.0
4122064000,경기도 평택시 세교동,202402,37720.0
4122064000,경기도 평택시 세교동,202403,37723.0
4122064000,경기도 평택시 세교동,202404,37679.0
4122064000,경기도 평택시 세교동,202405,37678.0
4122064000,경기도 평택시 세교동,202406,37701.0
4122064000,경기도 평택시 세교동,202407,37684.0
4122064000,경기도 평택시 세교동,202408,37669.0
4122064000,경기도 평택시 세교동,202409,37579.0
4122064000,경기도 평택시 세교동,202410,37501.0
4122064000,경기도 평택시 세교동,202411,37434.0
4122064000,경기도 평택시 세교동,202412,37428.0
4122064000,경기도 평택시 세교동,202501,37431.0
4122064000,경기도 평택시 세교동,202502,37425.0
4122064000,경기도 평택시 세교동,202503,37407.0
4122064000,경기도 평택시 세교동,202504,37349.0
4122064000,경기도 평택시 세교동,202505,37313.0
4122064000,경기도 평택시 세교동,202506,37320.0
4122065000,경기도 평택시 동삭동,202307,41260.0
4122065000,경기도 평택시 동삭동,202308,41290.0
4122065000,경기도 평택시 동삭동,202309,41292.0
4122065000,경기도 평택시 동삭동,202310,41397.0
4122065000,경기도 평택시 동삭동,202311,41411.0
4122065000,경기도 평택시 동삭동,202312,41544.0
4122065000,경기도 평택시 동삭동,202401,41647.0
4122065000,경기도 평택시 동삭동,202402,41731.0
4122065000,경기도 평택시 동삭동,202403,41677.0
4122065000,경기도 평택시 동삭동,202404,41649.0
4122065000,경기도 평택시 동삭동,202405,41767.0
4122065000,경기도 평택시 동삭동,202406,41920.0
4122065000,경기도 평택시 동삭동,202407,42024.0
4122065000,경기도 평택시 동삭동,202408,42018.0
4122065000,경기도 평택시 동삭동,202409,42024.0
4122065000,경기도 평택시 동삭동,202410,42039.0
4122065000,경기도 평택시 동삭동,202411,42127.0
4122065000,경기도 평택시 동삭동,202412,42252.0
4122065000,경기도 평택시 동삭동,202501,42398.0
4122065000,경기도 평택시 동삭동,202502,42567.0
4122065000,경기도 평택시 동삭동,202503,42610.0
4122065000,경기도 평택시 동삭동,202504,42649.0
4122065000,경기도 평택시 동삭동,202505,42680.0
4122065000,경기도 평택시 동삭동,202506,42817.0
4122066000,경기도 평택시 고덕동,202307,37833.0
4122066000,경기도 평택시 고덕동,202308,38456.0
4122066000,경기도 평택시 고덕동,202309,39132.0
4122066000,경기도 평택시 고덕동,202310,40301.0
4122066000,경기도 평택시 고덕동,202311,41817.0
4122066000,경기도 평택시 고덕동,202312,42658.0
4122066000,경기도 평택시 고덕동,202401,43606.0
4122066000,경기도 평택시 고덕동,202402,44055.0
4122066000,경기도 평택시 고덕동,202403,44320.0
4122066000,경기도 평택시 고덕동,202404,44618.0
4122066000,경기도 평택시 고덕동,202405,44839.0
4122066000,경기도 평택시 고덕동,202406,45680.0
4122066000,경기도 평택시 고덕동,202407,46794.0
4122066000,경기도 평택시 고덕동,202408,48125.0
4122066000,경기도 평택시 고덕동,202409,49427.0
4122066000,경기도 평택시 고덕동,202410,50409.0
4122066000,경기도 평택시 고덕동,202411,51748.0
4122066000,경기도 평택시 고덕동,202412,52985.0
4122066000,경기도 평택시 고덕동,202501,53678.0
4122066000,경기도 평택시 고덕동,202502,54762.0
4122066000,경기도 평택시 고덕동,202503,55585.0
4122066000,경기도 평택시 고덕동,202504,56812.0
4122066000,경기도 평택시 고덕동,202505,58376.0
4122066000,경기도 평택시 고덕동,202506,59104.0
4125051000,경기도 동두천시 생연1동,202307,6536.0
4125051000,경기도 동두천시 생연1동,202308,6485.0
4125051000,경기도 동두천시 생연1동,202309,6474.0
4125051000,경기도 동두천시 생연1동,202310,6473.0
4125051000,경기도 동두천시 생연1동,202311,6425.0
4125051000,경기도 동두천시 생연1동,202312,6390.0
4125051000,경기도 동두천시 생연1동,202401,6403.0
4125051000,경기도 동두천시 생연1동,202402,6375.0
4125051000,경기도 동두천시 생연1동,202403,6360.0
4125051000,경기도 동두천시 생연1동,202404,6311.0
4125051000,경기도 동두천시 생연1동,202405,6311.0
4125051000,경기도 동두천시 생연1동,202406,6286.0
4125051000,경기도 동두천시 생연1동,202407,6268.0
4125051000,경기도 동두천시 생연1동,202408,6242.0
4125051000,경기도 동두천시 생연1동,202409,6253.0
4125051000,경기도 동두천시 생연1동,202410,6226.0
4125051000,경기도 동두천시 생연1동,202411,6187.0
4125051000,경기도 동두천시 생연1동,202412,6182.0
4125051000,경기도 동두천시 생연1동,202501,6175.0
4125051000,경기도 동두천시 생연1동,202502,6132.0
4125051000,경기도 동두천시 생연1동,202503,6123.0
4125051000,경기도 동두천시 생연1동,202504,6092.0
4125051000,경기도 동두천시 생연1동,202505,6079.0
4125051000,경기도 동두천시 생연1동,202506,6065.0
4125052000,경기도 동두천시 생연2동,202307,11216.0
4125052000,경기도 동두천시 생연2동,202308,11154.0
4125052000,경기도 동두천시 생연2동,202309,11163.0
4125052000,경기도 동두천시 생연2동,202310,11122.0
4125052000,경기도 동두천시 생연2동,202311,11051.0
4125052000,경기도 동두천시 생연2동,202312,10993.0
4125052000,경기도 동두천시 생연2동,202401,10970.0
4125052000,경기도 동두천시 생연2동,202402,10960.0
4125052000,경기도 동두천시 생연2동,202403,10913.0
4125052000,경기도 동두천시 생연2동,202404,10882.0
4125052000,경기도 동두천시 생연2동,202405,10850.0
4125052000,경기도 동두천시 생연2동,202406,10840.0
4125052000,경기도 동두천시 생연2동,202407,10843.0
4125052000,경기도 동두천시 생연2동,202408,10811.0
4125052000,경기도 동두천시 생연2동,202409,10801.0
4125052000,경기도 동두천시 생연2동,202410,10787.0
4125052000,경기도 동두천시 생연2동,202411,10794.0
4125052000,경기도 동두천시 생연2동,202412,10781.0
4125052000,경기도 동두천시 생연2동,202501,10777.0
4125052000,경기도 동두천시 생연2동,202502,10733.0
4125052000,경기도 동두천시 생연2동,202503,10667.0
4125052000,경기도 동두천시 생연2동,202504,10626.0
4125052000,경기도 동두천시 생연2동,202505,10590.0
4125052000,경기도 동두천시 생연2동,202506,10578.0
4125053500,경기도 동두천시 중앙동,202307,4607.0
4125053500,경기도 동두천시 중앙동,202308,4579.0
4125053500,경기도 동두천시 중앙동,202309,4575.0
4125053500,경기도 동두천시 중앙동,202310,4543.0
4125053500,경기도 동두천시 중앙동,202311,4520.0
4125053500,경기도 동두천시 중앙동,202312,4523.0
4125053500,경기도 동두천시 중앙동,202401,4521.0
4125053500,경기도 동두천시 중앙동,202402,4514.0
4125053500,경기도 동두천시 중앙동,202403,4517.0
4125053500,경기도 동두천시 중앙동,202404,4521.0
4125053500,경기도 동두천시 중앙동,202405,4501.0
4125053500,경기도 동두천시 중앙동,202406,4533.0
4125053500,경기도 동두천시 중앙동,202407,4528.0
4125053500,경기도 동두천시 중앙동,202408,4503.0
4125053500,경기도 동두천시 중앙동,202409,4476.0
4125053500,경기도 동두천시 중앙동,202410,4458.0
4125053500,경기도 동두천시 중앙동,202411,4432.0
4125053500,경기도 동두천시 중앙동,202412,4418.0
4125053500,경기도 동두천시 중앙동,202501,4406.0
4125053500,경기도 동두천시 중앙동,202502,4388.0
4125053500,경기도 동두천시 중앙동,202503,4378.0
4125053500,경기도 동두천시 중앙동,202504,4363.0
4125053500,경기도 동두천시 중앙동,202505,4360.0
4125053500,경기도 동두천시 중앙동,202506,4341.0
4125055000,경기도 동두천시 보산동,202307,2761.0
4125055000,경기도 동두천시 보산동,202308,2744.0
4125055000,경기도 동두천시 보산동,202309,2739.0
4125055000,경기도 동두천시 보산동,202310,2725.0
4125055000,경기도 동두천시 보산동,202311,2723.0
4125055000,경기도 동두천시 보산동,202312,2707.0
4125055000,경기도 동두천시 보산동,202401,2700.0
4125055000,경기도 동두천시 보산동,202402,2692.0
4125055000,경기도 동두천시 보산동,202403,2681.0
4125055000,경기도 동두천시 보산동,202404,2667.0
4125055000,경기도 동두천시 보산동,202405,2675.0
