X,Y,BASE_DATE,ADM_CD,ADM_NM
127.468755335608,37.0983331039882,"20250630","31220390",일죽면
127.42184136555,37.0486740659748,"20250630","31220400",죽산면
127.366606052411,37.0678828644106,"20250630","31220410",삼죽면
127.27151544472,37.0923248345862,"20250630","31220420",고삼면
127.283104066519,37.0043269105255,"20250630","31220510",안성1동
127.267112590123,36.9921459087712,"20250630","31220520",안성2동
127.263986091682,37.0269502403787,"20250630","31220530",안성3동
126.599615133298,37.6960040062407,"20250630","31230110",통진읍
126.762863225988,37.6065051501712,"20250630","31230120",고촌읍
126.624902604145,37.6417081578155,"20250630","31230130",양촌읍
126.571478513038,37.6463822192328,"20250630","31230340",대곶면
126.554302220618,37.7363995452232,"20250630","31230350",월곶면
126.641313173169,37.7366653027039,"20250630","31230360",하성면
126.726085995321,37.6191230988118,"20250630","31230530",사우동
126.72236407459,37.6062053831443,"20250630","31230540",풍무동
